t,true_x,true_y,true_z,est_x,est_y,est_z,pos_err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_used,nis_skipped,usv1_enabled,usv2_enabled,usv3_enabled,usv4_enabled
0.17,219.96417236328125,-229.93849182128906,-4.963948726654053,219.97398461431956,-229.94431209774731,-4.950620648916297,0.017544045846753422,1.0035274257281714,1.0035274257281714,0.0005098841848685144,0.3485179431204376,0.7150369577374759,nan,nan,True,True,True,True
0.18,219.96424865722656,-229.9354705810547,-4.96402645111084,219.97474857829894,-229.94173822613251,-4.93622523263511,0.030371688561604628,1.003848736569304,1.003848736569304,0.0003772555677006615,2.0489132840055415,2.410966093130595,nan,nan,True,True,True,True
0.19,219.9644317626953,-229.93238830566406,-4.964201927185059,219.97561086559668,-229.93909653968774,-4.936349604673955,0.030752635897728437,1.0041826996751215,1.0041826996751215,0.0005066933616032682,1.5311778155899844,1.8880085564733622,nan,nan,True,True,True,True
0.2,219.96470642089844,-229.92922973632812,-4.964474678039551,219.96064557757745,-229.9530554914817,-4.947711879283418,0.029413406454448676,1.0039274790871762,1.0039274790871762,0.0003693467024991362,0.7613614326448056,1.3213297551067147,nan,nan,True,True,True,True
0.21,219.96507263183594,-229.92601013183594,-4.964843273162842,219.96090501008268,-229.95111429163265,-4.94838692176261,0.030305105371618943,1.0042250261906136,1.0042250261906136,0.0004928233181265843,0.5501551877299746,1.104068651412193,nan,nan,True,True,True,True
0.22,219.9655303955078,-229.9227294921875,-4.965307235717773,219.96125975028082,-229.94910769423197,-4.96256062737089,0.02686246100350592,1.0045322159295231,1.0045322159295231,0.0003679863042851313,0.021211201820275527,0.568874624471959,nan,nan,True,True,True,True
0.23,219.96609497070312,-229.91937255859375,-4.965865612030029,219.9617088217971,-229.9470362298116,-4.9637811319833975,0.02808668838685178,1.004849049271905,1.004849049271905,0.000490309495759817,0.009642597233698787,0.5589560148440712,nan,nan,True,True,True,True
0.24,219.96673583984375,-229.91595458984375,-4.966516971588135,219.9622486177369,-229.94490055217793,-4.965983178892435,0.029296566903476446,1.0051755271857599,1.0051755271857599,0.0003665783385598191,0.0016308678607061975,0.5449913614962671,nan,nan,True,True,True,True
0.25,219.96742248535156,-229.9124755859375,-4.967260360717773,219.90971885889348,-229.9271506528348,-4.966879691064563,0.0595416745165809,1.0049327942064132,1.0049327942064132,0.0004815470569767363,0.00382858951111622,1.5095188042565866,nan,nan,True,True,True,True
0.26,219.96810913085938,-229.908935546875,-4.968094825744629,219.9082176945521,-229.92426629778888,-4.964150081593601,0.06194818054591762,1.0052312862867367,1.0052312862867367,0.0003618262899390521,0.0468089689803121,1.5363631805445794,nan,nan,True,True,True,True
0.27,219.9687957763672,-229.90533447265625,-4.969000339508057,219.90672138961497,-229.92131998675455,-4.965543938055905,0.06419277889801228,1.00553757017778,1.00553757017778,0.00047969231582258536,0.028991084404468858,1.5172739634649919,nan,nan,True,True,True,True
0.28,219.969482421875,-229.90167236328125,-4.969931602478027,219.90522049024452,-229.91831225759816,-4.964739602241238,0.06658407321738162,1.0058516468475431,1.0058516468475431,0.0003607966517989783,0.07909569327695196,1.5729462486677719,nan,nan,True,True,True,True
0.29,219.97015380859375,-229.89794921875,-4.970867156982422,219.90371047347492,-229.9152438199726,-4.966152944422075,0.06881892045961335,1.0061735172640265,1.0061735172640265,0.0004779132858010276,0.051186639191955326,1.5366367101555278,nan,nan,True,True,True,True
0.3,219.9708251953125,-229.8941650390625,-4.971795082092285,219.89692605338126,-229.90764199077358,-4.973185514625929,0.07513085057568833,1.0059384155041708,1.0059384155041708,0.00035753539023136255,0.011016704692358836,1.9897004145363686,nan,nan,True,True,True,True
0.31,219.97146606445312,-229.89031982421875,-4.972710132598877,219.8952166408876,-229.9043049388753,-4.974719307210341,0.0775473713845243,1.0062375464279563,1.0062375464279563,0.00047238798048316,0.014517786720811169,1.9643597924880423,nan,nan,True,True,True,True
0.32,219.97210693359375,-229.88641357421875,-4.973609447479248,219.8934946483084,-229.90090925831956,-4.962095141612822,0.08076258722280108,1.0065432156566712,1.0065432156566712,0.00035677733663031636,0.3779506666663876,2.343647474992005,nan,nan,True,True,True,True
0.33,219.9727325439453,-229.88246154785156,-4.97449254989624,219.8917600100964,-229.89745554078678,-4.963353915384427,0.08309897857882403,1.006855424158316,1.006855424158316,0.00047109715233920757,0.27009739063821225,2.2251734297702246,nan,nan,True,True,True,True
0.34,219.9733428955078,-229.87844848632812,-4.975358963012695,219.89001280259026,-229.89394438152766,-4.967065171444979,0.08516345537994048,1.007174172900891,1.007174172900891,0.00035606067954097346,0.2003217760380803,2.149169439315026,nan,nan,True,True,True,True
0.35000000000000003,219.97393798828125,-229.87437438964844,-4.976207733154297,219.9120813494715,-229.89531653792756,-4.968625499286261,0.06574425913960094,1.0069442154485562,1.0069442154485562,0.00046711636312508784,0.1273102431501511,1.4904196718077052,nan,nan,True,True,True,True
0.36,219.9745330810547,-229.87025451660156,-4.9770402908325195,219.9109917841083,-229.89183394325352,-4.991967091718632,0.0687457450097888,1.0072438065944689,1.0072438065944689,0.00035384995683708357,0.6341427110098332,2.0038669960892728,nan,nan,True,True,True,True
0.37,219.97511291503906,-229.86605834960938,-4.977856159210205,219.90989030464982,-229.8882959492659,-4.993604785742469,0.07068605931952816,1.0075490310617923,1.0075490310617923,0.0004661516722330198,0.5367698732255888,1.9084029488166439,nan,nan,True,True,True,True
0.38,219.97567749023438,-229.86183166503906,-4.978655815124512,219.90877724458255,-229.88470317919388,-4.963954861456645,0.07221403649397333,1.007859889818527,1.007859889818527,0.00035331107555567015,0.6166531252856293,1.9699438069364839,nan,nan,True,True,True,True
0.39,219.97622680664062,-229.8575439453125,-4.9794392585754395,219.9076528019645,-229.88105605418596,-4.96510246754283,0.07389693470037231,1.0081763838326727,1.0081763838326727,0.00046524171131727583,0.4470121398037395,1.7956821477759812,nan,nan,True,True,True,True
