step,ax,ay,az
962,-0.2732655704021454,-0.02134169079363346,9.81225299835205
963,-0.26890257000923157,-0.01777028478682041,9.810723304748535
964,-0.25658875703811646,-0.023964175954461098,9.817001342773438
965,-0.24861285090446472,-0.0175881739705801,9.811767578125
966,-0.24068720638751984,-0.019969195127487183,9.808526992797852
967,-0.23309993743896484,-0.02558450773358345,9.816581726074219
968,-0.2305065095424652,-0.025631269440054893,9.813934326171875
969,-0.22569698095321655,-0.026986587792634964,9.809027671813965
970,-0.21690237522125244,-0.02957351878285408,9.81100845336914
971,-0.2112380713224411,-0.025183115154504776,9.813119888305664
972,-0.20904649794101715,-0.03253232315182686,9.812945365905762
973,-0.2022750973701477,-0.027614017948508263,9.814736366271973
974,-0.20008333027362823,-0.030793871730566025,9.813218116760254
975,-0.18340732157230377,-2.4103078842163086,9.818275451660156
976,2.197507381439209,-2.3258469104766846,9.816596984863281
977,2.1169002056121826,-2.245812177658081,9.815301895141602
978,2.034130096435547,-2.1693503856658936,9.816288948059082
979,1.9511600732803345,-2.0850167274475098,9.821966171264648
980,1.8741068840026855,-2.0013351440429688,9.820615768432617
981,1.7956758737564087,-1.9304313659667969,9.81268310546875
982,1.7226366996765137,-1.852802038192749,9.8187255859375
983,1.6531312465667725,-1.783693790435791,9.81855583190918
984,1.5825661420822144,-1.7005397081375122,9.821173667907715
985,1.509404182434082,-1.6378823518753052,9.8185396194458
986,1.4432286024093628,-1.5630998611450195,9.82164192199707
987,1.3752144575119019,-1.4967001676559448,9.826395034790039
988,1.3098260164260864,-1.4283133745193481,9.826298713684082
989,1.2466754913330078,-1.3596612215042114,9.826912879943848
990,1.1840770244598389,-1.3055299520492554,9.821211814880371
991,1.1282668113708496,-1.237067699432373,9.822507858276367
992,1.0714402198791504,-1.1863406896591187,9.819764137268066
993,1.0166096687316895,-1.1308839321136475,9.820833206176758
994,0.971002459526062,-1.0783954858779907,9.817200660705566
995,0.9172472357749939,-1.0265827178955078,9.818209648132324
996,0.8779489398002625,-0.9765191078186035,9.821112632751465
997,0.8266814351081848,-0.9314431548118591,9.816725730895996
998,0.7862744927406311,-0.8855798840522766,9.819140434265137
999,0.7395448088645935,-0.8409854173660278,9.818148612976074
