t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
6.17,0.13325113913909672,0.9601684339161276,2.0,usv2|usv4,2.0,3.953403069434776,2.0,3.43038165204366,xy
6.18,0.13325817054775485,0.9602477116021959,2.0,usv2|usv4,2.0,3.953419480537521,2.0,3.4303986049028095,xy
6.19,0.1332662637071223,0.9603286544294684,2.0,usv2|usv4,2.0,3.9534358905699043,2.0,3.4304149859818156,xy
6.2,0.11029844909931491,0.9602051628826848,2.0,usv2|usv4,2.0,3.9535477133340686,2.0,3.4305058261876837,xy
6.21,0.11024229190526764,0.9602857466828257,2.0,usv2|usv4,2.0,3.9535644289833254,2.0,3.430523043506661,xy
6.22,0.11018515766745583,0.9603651385447937,2.0,usv2|usv4,2.0,3.953581148075858,2.0,3.4305401954029175,xy
6.23,0.11012936569727556,0.9604461899994449,2.0,usv2|usv4,2.0,3.953597868386805,2.0,3.4305572379398996,xy
6.24,0.11005957312704392,0.9605260512344019,2.0,usv2|usv4,2.0,3.9536145858718768,2.0,3.430573285551902,xy
6.25,0.12023757217258818,0.9604043752085316,2.0,usv2|usv4,2.0,3.9535468537047413,2.0,3.4305180673805395,xy
6.26,0.12020894861451376,0.9604838785054436,2.0,usv2|usv4,2.0,3.953563236157826,2.0,3.4305341187067873,xy
6.2700000000000005,0.12018097662225133,0.9605650363217922,2.0,usv2|usv4,2.0,3.95357962467489,2.0,3.430550557261115,xy
6.28,0.12015903728954404,0.9606450064028862,2.0,usv2|usv4,2.0,3.9535960136298782,2.0,3.4305668823183537,xy
6.29,0.12013052835929938,0.9607266306719007,2.0,usv2|usv4,2.0,3.953612408034155,2.0,3.430584027738183,xy
6.3,0.13909204222519794,0.9606039014482365,2.0,usv2|usv4,2.0,3.9535918095175533,2.0,3.4305799690703376,xy
6.3100000000000005,0.13912138058592116,0.9606851633792102,2.0,usv2|usv4,2.0,3.9536081675698123,2.0,3.430596702133314,xy
6.32,0.13915639410874645,0.9607652396725811,2.0,usv2|usv4,2.0,3.9536245264582606,2.0,3.4306127929917785,xy
6.33,0.13918542979826817,0.9608469657089396,2.0,usv2|usv4,2.0,3.953640891160731,2.0,3.43062927222572,xy
6.34,0.13922205167720206,0.9609275073244578,2.0,usv2|usv4,2.0,3.953657257361545,2.0,3.430645169461826,xy
6.3500000000000005,0.1324729837774468,0.9608065420474566,2.0,usv2|usv4,2.0,3.953607746794018,2.0,3.430594920970873,xy
6.36,0.13248115857344425,0.9608867219743258,2.0,usv2|usv4,2.0,3.953623760297599,2.0,3.4306114418151217,xy
6.37,0.13248856289577524,0.9609685475805099,2.0,usv2|usv4,2.0,3.953639774409877,2.0,3.4306283977334577,xy
6.38,0.13248547500312477,0.9610491903429101,2.0,usv2|usv4,2.0,3.95365579191278,2.0,3.4306454921668132,xy
6.390000000000001,0.13249307717818198,0.9611314789028352,2.0,usv2|usv4,2.0,3.95367181033216,2.0,3.43066210981198,xy
6.4,0.11993532709583589,0.9610094251007955,2.0,usv2|usv4,2.0,3.9537486275214104,2.0,3.430722080994387,xy
6.41,0.11991631742206169,0.9610913480987797,2.0,usv2|usv4,2.0,3.953764816476856,2.0,3.430738602932896,xy
6.42,0.11989774032246302,0.9611720895292941,2.0,usv2|usv4,2.0,3.9537810069824046,2.0,3.4307548287253007,xy
6.43,0.11987892584584622,0.9612544731917644,2.0,usv2|usv4,2.0,3.9537971988225196,2.0,3.430770942872954,xy
6.44,0.11989713369471268,0.9613356761082482,2.0,usv2|usv4,2.0,3.9538133920240344,2.0,3.4307864094163207,xy
6.45,0.11254605631728605,0.961215339909564,2.0,usv2|usv4,2.0,3.95388520130088,2.0,3.430849206820628,xy
6.46,0.11252882805206836,0.9612961775801202,2.0,usv2|usv4,2.0,3.953901598741009,2.0,3.430865744030659,xy
6.47,0.11248940055082063,0.9613786542171003,2.0,usv2|usv4,2.0,3.9539179980787864,2.0,3.430882855266589,xy
6.48,0.11248673561011394,0.9614599509830644,2.0,usv2|usv4,2.0,3.9539343981845385,2.0,3.4308993883324312,xy
6.49,0.11244757189281814,0.9615428871848153,2.0,usv2|usv4,2.0,3.9539508008411213,2.0,3.4309160879240497,xy
6.5,0.1297336591833972,0.9614214279962039,2.0,usv2|usv4,2.0,3.9538666543858274,2.0,3.430854469350743,xy
6.51,0.12973318675497808,0.9615039954998045,2.0,usv2|usv4,2.0,3.9538827542342863,2.0,3.4308706711438495,xy
6.5200000000000005,0.12970200146044883,0.9615853837799214,2.0,usv2|usv4,2.0,3.953898856005847,2.0,3.4308871573410897,xy
6.53,0.12970168587863254,0.9616684086169404,2.0,usv2|usv4,2.0,3.953914958251616,2.0,3.4309036161824844,xy
6.54,0.12967366135750427,0.9617502547478141,2.0,usv2|usv4,2.0,3.95393106330307,2.0,3.4309207290448076,xy
6.55,0.14682405493672454,0.9616304713387195,2.0,usv2|usv4,2.0,3.9539336770298643,2.0,3.4309378279431413,xy
6.5600000000000005,0.14686871365790566,0.9617119488439181,2.0,usv2|usv4,2.0,3.953949836998164,2.0,3.430954661865644,xy
6.57,0.14691331480874725,0.9617950602584036,2.0,usv2|usv4,2.0,3.953965999621846,2.0,3.4309714241776486,xy
6.58,0.14692007159344414,0.9618769933136005,2.0,usv2|usv4,2.0,3.9539821669887956,2.0,3.4309888446249324,xy
6.59,0.1469650269739705,0.9619605610149253,2.0,usv2|usv4,2.0,3.95399833558899,2.0,3.431005403248858,xy
6.6000000000000005,0.17412865449550832,0.9618396212705091,2.0,usv2|usv4,2.0,3.953922155276326,2.0,3.43095284279138,xy
6.61,0.17424148932574757,0.9619228172252082,2.0,usv2|usv4,2.0,3.9539380717375936,2.0,3.4309688010927104,xy
6.62,0.174349524006248,0.9620048350011555,2.0,usv2|usv4,2.0,3.9539539898678355,2.0,3.4309848282179978,xy
6.63,0.17445656795696138,0.9620884850688269,2.0,usv2|usv4,2.0,3.953969908740118,2.0,3.4310009781862205,xy
6.640000000000001,0.1745726438531312,0.9621709572473147,2.0,usv2|usv4,2.0,3.953985828583826,2.0,3.431017629132626,xy
6.65,0.19537691917892933,0.962051655358946,2.0,usv2|usv4,2.0,3.9538726307177163,2.0,3.4309273252276733,xy
6.66,0.19555434199054653,0.9621337556939569,2.0,usv2|usv4,2.0,3.9538881233256347,2.0,3.4309445430168575,xy
6.67,0.19570249339513487,0.9622174861405549,2.0,usv2|usv4,2.0,3.953903618176721,2.0,3.430960562409076,xy
6.68,0.17413637681402647,0.9428158749156301,2.0,usv2|usv4,2.0,3.9539191159175604,2.0,3.4309771598862673,xy
6.69,0.17427349713223605,0.9428861491294587,2.0,usv2|usv4,2.0,3.9540458866838426,2.0,3.431083339546214,xy
6.7,0.20603100976349725,0.9428141544056828,2.0,usv2|usv4,2.0,3.953996303474553,2.0,3.431054250883728,xy
6.71,0.20625391873313995,0.9428841727780152,2.0,usv2|usv4,2.0,3.9540117598529347,2.0,3.4310702632012515,xy
