t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,fim,fim_logdet_xy,fim_logdet_3d,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
35.730000000000004,0.3613249131970402,0.3613249131970402,15.746698264770323,12.968307952385528,3,usv1|usv2|usv3,2.0,22.55329390791685,3.0,2164.322777197543,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.55329390791685,-3.7469962506555294,3,2,22.55329390791685,3,2164.322777197543,"[[2.08752723 4.54592484]
 [4.54592484 9.91077901]]",-3.7469962506555294,-19.10178496331246,"usv1,usv2,usv3",,,,
35.74,0.3609918267211806,0.3609918267211806,15.06187849289988,12.517465046538089,3,usv1|usv2|usv3,2.0,22.552648856341104,3.0,2168.253958669248,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.552648856341104,-3.7469385637709007,3,2,22.552648856341104,3,2168.253958669248,"[[2.08743782 4.54584908]
 [4.54584908 9.91087423]]",-3.7469385637709007,-19.10534067489504,"usv1,usv2,usv3",,,,
35.75,0.3628068935259855,0.3628068935259855,15.082060075231185,12.342217484081441,3,usv1|usv2|usv3,2.0,22.552075212617765,3.0,2168.090404153657,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.552075212617765,-3.7468877152685165,3,2,22.552075212617765,3,2168.090404153657,"[[2.0874288  4.54584112]
 [4.54584112 9.91088297]]",-3.7468877152685165,-19.105139630518664,"usv1,usv2,usv3",,,,
35.76,0.36262802095706725,0.36262802095706725,14.845708371367406,12.182618919408528,3,usv1|usv2|usv3,2.0,22.55143691659304,3.0,2167.3128662399654,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.55143691659304,-3.7468312087373956,3,2,22.55143691659304,3,2167.3128662399654,"[[2.08733836 4.54576288]
 [4.54576288 9.9109722 ]]",-3.7468312087373956,-19.104368916553057,"usv1,usv2,usv3",,,,
35.77,0.3624265586496857,0.3624265586496857,14.730693266940753,11.992806960739477,3,usv1|usv2|usv3,2.0,22.550797753446215,3.0,2167.0828560076106,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.550797753446215,-3.7467745466548292,3,2,22.550797753446215,3,2167.0828560076106,"[[2.08724808 4.54568497]
 [4.54568497 9.91106219]]",-3.7467745466548292,-19.10410093955098,"usv1,usv2,usv3",,,,
35.78,0.36363971489095914,0.36363971489095914,17.312844947362905,14.808272076123476,3,usv1|usv2|usv3,2.0,22.5501367608706,3.0,2182.7599009773576,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.5501367608706,-3.7467139877397706,3,2,22.5501367608706,3,2182.7599009773576,"[[2.08716188 4.54561596]
 [4.54561596 9.91117162]]",-3.7467139877397706,-19.118392441144064,"usv1,usv2,usv3",,,,
35.79,0.3634137696216766,0.3634137696216766,16.627856767916978,13.8963305326875,3,usv1|usv2|usv3,2.0,22.54949757378426,3.0,2182.4913622954755,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.54949757378426,-3.746657317271803,3,2,22.54949757378426,3,2182.4913622954755,"[[2.0870716  4.54553806]
 [4.54553806 9.91126165]]",-3.746657317271803,-19.11809082325354,"usv1,usv2,usv3",,,,
35.800000000000004,0.36387944947954126,0.36387944947954126,16.69548945067713,13.992267421243785,3,usv1|usv2|usv3,2.0,22.54885042615452,3.0,2181.515046229986,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.54885042615452,-3.746600024529526,3,2,22.54885042615452,3,2181.515046229986,"[[2.08706501 4.54553194]
 [4.54553194 9.91126697]]",-3.746600024529526,-19.11714268310022,"usv1,usv2,usv3",,,,
35.81,0.3636420832097214,0.3636420832097214,15.955594775378096,13.18052338802101,3,usv1|usv2|usv3,2.0,22.548210385177317,3.0,2181.2443713150597,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.548210385177317,-3.7465432748799254,3,2,22.548210385177317,3,2181.2443713150597,"[[2.08697493 4.54545422]
 [4.54545422 9.9113568 ]]",-3.7465432748799254,-19.116838895269936,"usv1,usv2,usv3",,,,
35.82,0.36256459611693975,0.36256459611693975,14.242423684292579,11.706082140093907,3,usv1|usv2|usv3,2.0,22.54757885641408,3.0,2174.7323006614884,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.54757885641408,-3.7464880417074298,3,2,22.54757885641408,3,2174.7323006614884,"[[2.08688327 4.54537302]
 [4.54537302 9.91143907]]",-3.7464880417074298,-19.11083049996762,"usv1,usv2,usv3",,,,
35.83,0.36234821261985006,0.36234821261985006,14.063491636285464,11.369213002900937,3,usv1|usv2|usv3,2.0,22.546938845288953,3.0,2174.464363127751,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.546938845288953,-3.7464312930367143,3,2,22.546938845288953,3,2174.464363127751,"[[2.08679319 4.54529528]
 [4.54529528 9.91152889]]",-3.7464312930367143,-19.11052844033131,"usv1,usv2,usv3",,,,
35.84,0.36203292232936335,0.36203292232936335,13.926298027218476,11.158397809753842,3,usv1|usv2|usv3,2.0,22.546300219788503,3.0,2173.2436522208723,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.546300219788503,-3.7463747902936633,3,2,22.546300219788503,3,2173.2436522208723,"[[2.08670285 4.54521696]
 [4.54521696 9.91161747]]",-3.7463747902936633,-19.109353861166596,"usv1,usv2,usv3",,,,
35.85,0.36174401691721675,0.36174401691721675,13.551231598875118,10.926402777468926,3,usv1|usv2|usv3,2.0,22.545668793717596,3.0,2173.1219259000563,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.545668793717596,-3.7463187978274632,3,2,22.545668793717596,3,2173.1219259000563,"[[2.08659376 4.54512286]
 [4.54512286 9.91172632]]",-3.7463187978274632,-19.109186345630484,"usv1,usv2,usv3",,,,
35.86,0.3613774626731952,0.3613774626731952,13.058110330294365,10.516493575710266,3,usv1|usv2|usv3,2.0,22.545033185325284,3.0,2170.0186986646495,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.545033185325284,-3.746262807194296,3,2,22.545033185325284,3,2170.0186986646495,"[[2.08650285 4.54504337]
 [4.54504337 9.9118125 ]]",-3.746262807194296,-19.10628499251701,"usv1,usv2,usv3",,,,
35.87,0.3611724105199571,0.3611724105199571,12.969373949758367,10.348771730478814,3,usv1|usv2|usv3,2.0,22.544393429974843,3.0,2169.8678159885126,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.544393429974843,-3.74620607502937,3,2,22.544393429974843,3,2169.8678159885126,"[[2.0864127  4.54496556]
 [4.54496556 9.91190238]]",-3.74620607502937,-19.10608981648651,"usv1,usv2,usv3",,,,
35.88,0.361016328423174,0.361016328423174,13.038215990337953,10.345971407841095,3,usv1|usv2|usv3,2.0,22.54375156093648,3.0,2171.200487158055,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.54375156093648,-3.746148963116188,3,2,22.54375156093648,3,2171.200487158055,"[[2.08632296 4.54488861]
 [4.54488861 9.91199414]]",-3.746148963116188,-19.107255236719016,"usv1,usv2,usv3",,,,
35.89,0.36080943759544837,0.36080943759544837,12.770017329871536,10.154809291819486,3,usv1|usv2|usv3,2.0,22.543111819000146,3.0,2170.9225294845196,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.543111819000146,-3.746092228699843,3,2,22.543111819000146,3,2170.9225294845196,"[[2.08623282 4.5448108 ]
 [4.5448108  9.91208402]]",-3.746092228699843,-19.106943599130208,"usv1,usv2,usv3",,,,
35.9,0.35979951783965247,0.35979951783965247,12.387064128908104,9.889765909403126,3,usv1|usv2|usv3,2.0,22.542450414288083,3.0,2167.793997209792,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.542450414288083,-3.746033914611361,3,2,22.542450414288083,3,2167.793997209792,"[[2.0861156  4.54470871]
 [4.54470871 9.91219685]]",-3.746033914611361,-19.104013790986944,"usv1,usv2,usv3",,,,
35.910000000000004,0.3595951598335128,0.3595951598335128,12.333031957202616,9.756379694562465,3,usv1|usv2|usv3,2.0,22.541810535404018,3.0,2167.456720252705,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.541810535404018,-3.745977164832845,3,2,22.541810535404018,3,2167.456720252705,"[[2.08602539 4.54463083]
 [4.54463083 9.91228679]]",-3.745977164832845,-19.10364724543759,"usv1,usv2,usv3",,,,
35.92,0.3594149055915193,0.3594149055915193,12.354401293851986,9.704138478629934,3,usv1|usv2|usv3,2.0,22.541167907693534,3.0,2169.1198022880603,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.541167907693534,-3.7459199224788113,3,2,22.541167907693534,3,2169.1198022880603,"[[2.0859357  4.54455407]
 [4.54455407 9.91237919]]",-3.7459199224788113,-19.105117243492018,"usv1,usv2,usv3",,,,
35.93,0.3592077179243419,0.3592077179243419,12.126176769607014,9.554506767324275,3,usv1|usv2|usv3,2.0,22.54052803475191,3.0,2168.8542772212354,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.54052803475191,-3.745863169710576,3,2,22.54052803475191,3,2168.8542772212354,"[[2.08584548 4.54447618]
 [4.54447618 9.91246914]]",-3.745863169710576,-19.104816753650624,"usv1,usv2,usv3",,,,
35.94,0.35918169979190145,0.35918169979190145,12.305086090378397,9.815051604430034,3,usv1|usv2|usv3,2.0,22.5398836208017,3.0,2171.9576803426257,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.5398836208017,-3.745805604452781,3,2,22.5398836208017,3,2171.9576803426257,"[[2.08575611 4.54440014]
 [4.54440014 9.91256315]]",-3.745805604452781,-19.107606264030697,"usv1,usv2,usv3",,,,
35.95,0.37188612232617535,0.37188612232617535,12.089578806615807,9.445156388827293,3,usv1|usv2|usv3,2.0,22.539548358455352,3.0,2171.7527201965713,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.539548358455352,-3.745775878716006,3,2,22.539548358455352,3,2171.7527201965713,"[[2.08627016 4.54484262]
 [4.54484262 9.91204882]]",-3.745775878716006,-19.10738864277524,"usv1,usv2,usv3",,,,
35.96,0.37153425154322145,0.37153425154322145,11.82865507061251,9.117934371412131,3,usv1|usv2|usv3,2.0,22.53891116431852,3.0,2169.280504678917,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.53891116431852,-3.7457196548596885,3,2,22.53891116431852,3,2169.280504678917,"[[2.08618081 4.54476467]
 [4.54476467 9.91213437]]",-3.7457196548596885,-19.105064522702595,"usv1,usv2,usv3",,,,
35.97,0.3713297254032224,0.3713297254032224,11.61042950515597,8.96977027808582,3,usv1|usv2|usv3,2.0,22.538270678881627,3.0,2169.1996020109177,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.538270678881627,-3.7456628419634104,3,2,22.538270678881627,3,2169.1996020109177,"[[2.08609207 4.54468805]
 [4.54468805 9.91222285]]",-3.7456628419634104,-19.104933449167312,"usv1,usv2,usv3",,,,
35.980000000000004,0.37123993267851924,0.37123993267851924,11.651351272923572,9.118137780460488,3,usv1|usv2|usv3,2.0,22.537627129742084,3.0,2171.3441547580687,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.537627129742084,-3.745605480508598,3,2,22.537627129742084,3,2171.3441547580687,"[[2.0860039  4.54461269]
 [4.54461269 9.91231407]]",-3.745605480508598,-19.106843624920927,"usv1,usv2,usv3",,,,
35.99,0.37103220966074246,0.37103220966074246,11.551942146546626,8.917196762974365,3,usv1|usv2|usv3,2.0,22.53698664379042,3.0,2171.192768385115,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.53698664379042,-3.745548664104307,3,2,22.53698664379042,3,2171.192768385115,"[[2.08591515 4.54453606]
 [4.54453606 9.91240256]]",-3.745548664104307,-19.106647988678866,"usv1,usv2,usv3",,,,
36.0,0.3798720425441267,0.3798720425441267,11.244233357651582,9.02184330651694,3,usv1|usv2|usv3,2.0,22.536812813099257,3.0,2164.8948338897208,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.536812813099257,-3.745534014257874,3,2,22.536812813099257,3,2164.8948338897208,"[[2.0859424  4.54455735]
 [4.54455735 9.91236599]]",-3.745534014257874,-19.10084925312252,"usv1,usv2,usv3",,,,
36.01,0.37975274718212415,0.37975274718212415,11.070815917968348,8.911448644635405,3,usv1|usv2|usv3,2.0,22.53617692214954,3.0,2164.606453606275,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.53617692214954,-3.7454776056672694,3,2,22.53617692214954,3,2164.606453606275,"[[2.08585389 4.54448092]
 [4.54448092 9.91245422]]",-3.7454776056672694,-19.10052760398177,"usv1,usv2,usv3",,,,
36.02,0.3796673083795388,0.3796673083795388,10.96840079929169,8.896989754119769,3,usv1|usv2|usv3,2.0,22.535542309210143,3.0,2163.3287925885747,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.535542309210143,-3.7454214232872483,3,2,22.535542309210143,3,2163.3287925885747,"[[2.08576514 4.54440397]
 [4.54440397 9.91254132]]",-3.7454214232872483,-19.099295796917694,"usv1,usv2,usv3",,,,
36.03,0.37955049557140635,0.37955049557140635,10.930042760411785,8.775419183421171,3,usv1|usv2|usv3,2.0,22.53490643525854,3.0,2162.9724489069704,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.53490643525854,-3.745365013467972,3,2,22.53490643525854,3,2162.9724489069704,"[[2.08567662 4.54432753]
 [4.54432753 9.91262954]]",-3.745365013467972,-19.098911393588885,"usv1,usv2,usv3",,,,
36.04,0.37935442410882747,0.37935442410882747,10.785080804041705,8.57083414890921,3,usv1|usv2|usv3,2.0,22.5342668025703,3.0,2165.3364398766394,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.5342668025703,-3.7453079305415256,3,2,22.5342668025703,3,2165.3364398766394,"[[2.08558881 4.54425263]
 [4.54425263 9.91272112]]",-3.7453079305415256,-19.101029387501296,"usv1,usv2,usv3",,,,
36.050000000000004,0.38465073623307566,0.38465073623307566,10.574617117468083,8.621112748462426,3,usv1|usv2|usv3,2.0,22.533850918127445,3.0,2165.0165723130176,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.533850918127445,-3.745271039410331,3,2,22.533850918127445,3,2165.0165723130176,"[[2.08562423 4.54428298]
 [4.54428298 9.91268546]]",-3.745271039410331,-19.100698354156712,"usv1,usv2,usv3",,,,
36.06,0.3846117369014953,0.3846117369014953,10.512201399861178,8.640832896115153,3,usv1|usv2|usv3,2.0,22.533212005436198,3.0,2168.0887054487853,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.533212005436198,-3.7452139314965933,3,2,22.533212005436198,3,2168.0887054487853,"[[2.08553688 4.5442087 ]
 [4.5442087  9.91277761]]",-3.7452139314965933,-19.103464708401653,"usv1,usv2,usv3",,,,
36.07,0.3845157000548539,0.3845157000548539,10.46511483642359,8.511852790547808,3,usv1|usv2|usv3,2.0,22.53257780260021,3.0,2167.8207823035514,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.53257780260021,-3.7451576629374657,3,2,22.53257780260021,3,2167.8207823035514,"[[2.08544864 4.5441325 ]
 [4.5441325  9.91286558]]",-3.7451576629374657,-19.10316238252618,"usv1,usv2,usv3",,,,
36.08,0.38443832762170804,0.38443832762170804,10.514757395437785,8.505878898153265,3,usv1|usv2|usv3,2.0,22.531942508084263,3.0,2168.4116504905774,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.531942508084263,-3.7451011972690758,3,2,22.531942508084263,3,2168.4116504905774,"[[2.0853606  4.54405673]
 [4.54405673 9.91295452]]",-3.7451011972690758,-19.103648568319787,"usv1,usv2,usv3",,,,
36.09,0.3843415367024146,0.3843415367024146,10.318727370519026,8.366966766370105,3,usv1|usv2|usv3,2.0,22.531308315208822,3.0,2168.269365572375,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.531308315208822,-3.745044926157085,3,2,22.531308315208822,3,2168.269365572375,"[[2.08527236 4.54398052]
 [4.54398052 9.9130425 ]]",-3.745044926157085,-19.10346164419757,"usv1,usv2,usv3",,,,
36.1,0.37847376039941094,0.37847376039941094,10.144943961247929,8.057422313585647,3,usv1|usv2|usv3,2.0,22.53043934267851,3.0,2166.6381060701833,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.53043934267851,-3.744968003812234,3,2,22.53043934267851,3,2166.6381060701833,"[[2.08505719 4.54379439]
 [4.54379439 9.9132551 ]]",-3.744968003812234,-19.101886147326447,"usv1,usv2,usv3",,,,
36.11,0.37834743521325315,0.37834743521325315,10.12627881851678,7.957402343181711,3,usv1|usv2|usv3,2.0,22.529803403959633,3.0,2166.5461258892396,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.529803403959633,-3.7449115747685404,3,2,22.529803403959633,3,2166.5461258892396,"[[2.08496864 4.5437179 ]
 [4.5437179  9.91334338]]",-3.7449115747685404,-19.10174518523901,"usv1,usv2,usv3",,,,
36.12,0.37819741303482207,0.37819741303482207,10.077398517901182,7.848536062158653,3,usv1|usv2|usv3,2.0,22.52916906495934,3.0,2165.23566575332,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.52916906495934,-3.744855429384502,3,2,22.52916906495934,3,2165.23566575332,"[[2.08487979 4.54364075]
 [4.54364075 9.91343023]]",-3.744855429384502,-19.100484297656344,"usv1,usv2,usv3",,,,
36.13,0.3780734894108682,0.3780734894108682,9.933726741441141,7.764422261753476,3,usv1|usv2|usv3,2.0,22.528533128017468,3.0,2165.003258426681,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.528533128017468,-3.7447989976827647,3,2,22.528533128017468,3,2165.003258426681,"[[2.08479122 4.54356424]
 [4.54356424 9.91351851]]",-3.7447989976827647,-19.100214142000013,"usv1,usv2,usv3",,,,
36.14,0.37803598877204186,0.37803598877204186,9.953595808661367,7.869629697257867,3,usv1|usv2|usv3,2.0,22.527901766866112,3.0,2161.404156232071,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.527901766866112,-3.744743382362829,3,2,22.527901766866112,3,2161.404156232071,"[[2.0847018  4.54348586]
 [4.54348586 9.91360271]]",-3.744743382362829,-19.096845624064564,"usv1,usv2,usv3",,,,
36.15,0.37185309236652053,0.37185309236652053,9.992925348320957,7.940581948697939,3,usv1|usv2|usv3,2.0,22.527195226934083,3.0,2161.1656594576743,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.527195226934083,-3.7446806788456577,3,2,22.527195226934083,3,2161.1656594576743,"[[2.0842515  4.54309763]
 [4.54309763 9.91405273]]",-3.7446806788456577,-19.096563203997782,"usv1,usv2,usv3",,,,
36.160000000000004,0.3719126288020422,0.3719126288020422,10.420171303674513,8.306362250278985,3,usv1|usv2|usv3,2.0,22.526564080262105,3.0,2158.4195455431063,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.526564080262105,-3.7446249761518264,3,2,22.526564080262105,3,2158.4195455431063,"[[2.0841614  4.54301893]
 [4.54301893 9.91413885]]",-3.7446249761518264,-19.0939757295935,"usv1,usv2,usv3",,,,
36.17,0.37183418490995035,0.37183418490995035,10.036407901987387,8.112853601502366,3,usv1|usv2|usv3,2.0,22.525929528266932,3.0,2158.109637753747,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.525929528266932,-3.744568662919156,3,2,22.525929528266932,3,2158.109637753747,"[[2.08407193 4.54294161]
 [4.54294161 9.91422801]]",-3.744568662919156,-19.093633509962494,"usv1,usv2,usv3",,,,
36.18,0.37182390252422964,0.37182390252422964,10.536110351943433,8.425420826704599,3,usv1|usv2|usv3,2.0,22.525296353115113,3.0,2156.825406454487,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.525296353115113,-3.7445125934330807,3,2,22.525296353115113,3,2156.825406454487,"[[2.0839822  4.54286373]
 [4.54286373 9.91431595]]",-3.7445125934330807,-19.092392168725972,"usv1,usv2,usv3",,,,
36.19,0.37173130502155294,0.37173130502155294,10.222387454636667,8.175236308229733,3,usv1|usv2|usv3,2.0,22.524661815404777,3.0,2156.5277196273323,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.524661815404777,-3.744456278789126,3,2,22.524661815404777,3,2156.5277196273323,"[[2.08389273 4.5427864 ]
 [4.5427864  9.91440511]]",-3.744456278789126,-19.09206101725365,"usv1,usv2,usv3",,,,
36.2,0.36661188759408636,0.36661188759408636,10.374572946601862,8.329457412766942,3,usv1|usv2|usv3,2.0,22.523937952303278,3.0,2156.8670988597223,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.523937952303278,-3.7443919552768845,3,2,22.523937952303278,3,2156.8670988597223,"[[2.08350161 4.54244924]
 [4.54244924 9.91479683]]",-3.7443919552768845,-19.09231005265574,"usv1,usv2,usv3",,,,
36.21,0.36654748052665387,0.36654748052665387,9.964052835039059,8.097344315911174,3,usv1|usv2|usv3,2.0,22.523304187631066,3.0,2156.6331217462985,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.523304187631066,-3.744335705658444,3,2,22.523304187631066,3,2156.6331217462985,"[[2.08341138 4.54237124]
 [4.54237124 9.91488675]]",-3.744335705658444,-19.092037790911654,"usv1,usv2,usv3",,,,
36.22,0.3661079519648158,0.3661079519648158,9.547969474538672,7.504668968931859,3,usv1|usv2|usv3,2.0,22.522663968055692,3.0,2161.0975614501453,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.522663968055692,-3.7442783010440293,3,2,22.522663968055692,3,2161.0975614501453,"[[2.08332235 4.54229587]
 [4.54229587 9.91498243]]",-3.7442783010440293,-19.09609818164007,"usv1,usv2,usv3",,,,
36.230000000000004,0.36601600962259934,0.36601600962259934,9.391845587487943,7.414881598986106,3,usv1|usv2|usv3,2.0,22.522030201623384,3.0,2160.9313304863404,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.522030201623384,-3.7442220469171645,3,2,22.522030201623384,3,2160.9313304863404,"[[2.08323211 4.54221786]
 [4.54221786 9.91507237]]",-3.7442220469171645,-19.095888763341385,"usv1,usv2,usv3",,,,
36.24,0.36595334827015247,0.36595334827015247,9.521590469821689,7.480088375387176,3,usv1|usv2|usv3,2.0,22.521397558730758,3.0,2159.9594071526253,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.521397558730758,-3.7441659918738237,3,2,22.521397558730758,3,2159.9594071526253,"[[2.08314166 4.54213939]
 [4.54213939 9.91516131]]",-3.7441659918738237,-19.09493691937521,"usv1,usv2,usv3",,,,
36.25,0.36573247902159983,0.36573247902159983,9.227921843254608,7.352263984213546,3,usv1|usv2|usv3,2.0,22.52074462463305,3.0,2159.7163394336335,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.52074462463305,-3.744108032477878,3,2,22.52074462463305,3,2159.7163394336335,"[[2.08306852 4.54207611]
 [4.54207611 9.91523415]]",-3.744108032477878,-19.094654880623686,"usv1,usv2,usv3",,,,
36.26,0.3656856362718815,0.3656856362718815,9.545403225130926,7.491135391125269,3,usv1|usv2|usv3,2.0,22.520111824070053,3.0,2158.541199799832,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.520111824070053,-3.74405196923444,3,2,22.520111824070053,3,2158.541199799832,"[[2.08297808 4.54199762]
 [4.54199762 9.91532297]]",-3.74405196923444,-19.093515075237036,"usv1,usv2,usv3",,,,
36.27,0.36559433506840666,0.36559433506840666,9.337142042150086,7.349444302766296,3,usv1|usv2|usv3,2.0,22.51947780966223,3.0,2158.2431186720837,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.51947780966223,-3.7439956871226965,3,2,22.51947780966223,3,2158.2431186720837,"[[2.08288787 4.54191962]
 [4.54191962 9.91541289]]",-3.7439956871226965,-19.093183813835523,"usv1,usv2,usv3",,,,
36.28,0.36530924022491384,0.36530924022491384,9.06602761032901,7.013466790924231,3,usv1|usv2|usv3,2.0,22.518833595377256,3.0,2165.309894604724,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.518833595377256,-3.743937580649901,3,2,22.518833595377256,3,2165.309894604724,"[[2.08279956 4.54184577]
 [4.54184577 9.9155119 ]]",-3.743937580649901,-19.099634926784162,"usv1,usv2,usv3",,,,
36.29,0.36522196039744254,0.36522196039744254,8.802122700865882,6.930797574854435,3,usv1|usv2|usv3,2.0,22.51819958201212,3.0,2165.0142580200563,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.51819958201212,-3.7438812942763375,3,2,22.51819958201212,3,2165.0142580200563,"[[2.08270933 4.54176776]
 [4.54176776 9.91560183]]",-3.7438812942763375,-19.099306777815134,"usv1,usv2,usv3",,,,
36.300000000000004,0.35193072604920567,0.35193072604920567,9.108964329238155,6.859681782517245,3,usv1|usv2|usv3,2.0,22.517097992700542,3.0,2165.2391443616903,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.517097992700542,-3.7437834171797073,3,2,22.517097992700542,3,2165.2391443616903,"[[2.08204352 4.54119337]
 [4.54119337 9.91626807]]",-3.7437834171797073,-19.099415737383865,"usv1,usv2,usv3",,,,
36.31,0.35180231604936446,0.35180231604936446,8.948428050613092,6.774073009306905,3,usv1|usv2|usv3,2.0,22.51646257489522,3.0,2164.955954267094,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.51646257489522,-3.7437270018755697,3,2,22.51646257489522,3,2164.955954267094,"[[2.08195189 4.54111413]
 [4.54111413 9.9163594 ]]",-3.7437270018755697,-19.099098896753596,"usv1,usv2,usv3",,,,
36.32,0.3524579351587294,0.3524579351587294,10.622617315839264,8.37751674234989,3,usv1|usv2|usv3,2.0,22.515844371151292,3.0,2152.3753059926958,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.515844371151292,-3.7436736606458476,3,2,22.515844371151292,3,2152.3753059926958,"[[2.08185705 4.54102785]
 [4.54102785 9.9164354 ]]",-3.7436736606458476,-19.08744065431748,"usv1,usv2,usv3",,,,
36.33,0.3523788196527681,0.3523788196527681,10.023903170431762,7.962341480497174,3,usv1|usv2|usv3,2.0,22.51520899789786,3.0,2152.199642878072,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.51520899789786,-3.743617248587689,3,2,22.51520899789786,3,2152.199642878072,"[[2.08176542 4.54094858]
 [4.54094858 9.91652671]]",-3.743617248587689,-19.087221724137233,"usv1,usv2,usv3",,,,
