t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,soc,fim,fim_logdet_xy,fim_logdet_3d,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
21.72,0.23074989934696846,0.23074989934696846,3.92657544833346,1.9705886002865007,3,usv1|usv2|usv4,2.0,18.69766253025062,3.0,48.85493331712644,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.69766253025062,-3.3719972682721773,3,2,18.69766253025062,3,48.85493331712644,0.8432055555554925,"[[2.27138433 4.69682675]
 [4.69682675 9.72732895]]",-3.3719972682721773,-10.816052813238926,"usv1,usv2,usv4",,,,
21.73,0.2308319985095417,0.2308319985095417,3.8483977543828924,1.9869102631990971,3,usv1|usv2|usv4,2.0,18.697959904433244,3.0,48.8554089053954,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.697959904433244,-3.3720290632950167,3,2,18.697959904433244,3,48.8554089053954,0.8431333333332702,"[[2.27130695 4.69676549]
 [4.69676549 9.72740649]]",-3.3720290632950167,-10.816103653639296,"usv1,usv2,usv4",,,,
21.740000000000002,0.2309149477040519,0.2309149477040519,3.8600416930273105,2.015984558300274,3,usv1|usv2|usv4,2.0,18.69825732109226,3.0,48.85588536259204,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.69825732109226,-3.3720608646573216,3,2,18.69825732109226,3,48.85588536259204,0.843061111111048,"[[2.27122957 4.69670421]
 [4.69670421 9.72748401]]",-3.3720608646573216,-10.816154711374471,"usv1,usv2,usv4",,,,
21.75,0.21803001705241692,0.21803001705241692,4.175618418169692,1.6695044955654372,3,usv1|usv2|usv4,2.0,18.699305831719435,3.0,48.85733767240265,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.699305831719435,-3.3721730361205955,3,2,18.699305831719435,3,48.85733767240265,0.8429888888888257,"[[2.27064864 4.69624337]
 [4.69624337 9.72806464]]",-3.3721730361205955,-10.816327818642876,"usv1,usv2,usv4",,,,
21.76,0.21806140133434226,0.21806140133434226,4.342089962476614,1.7913316042698504,3,usv1|usv2|usv4,2.0,18.699607810835314,3.0,48.858049354898,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.699607810835314,-3.372205350100116,3,2,18.699607810835314,3,48.858049354898,0.8429166666666035,"[[2.27056978 4.69618083]
 [4.69618083 9.72814332]]",-3.372205350100116,-10.816390276627885,"usv1,usv2,usv4",,,,
21.77,0.21810458945193298,0.21810458945193298,4.311365185149475,1.8941848423864114,3,usv1|usv2|usv4,2.0,18.699909643120986,3.0,48.85873025026299,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.699909643120986,-3.3722376388029023,3,2,18.699909643120986,3,48.85873025026299,0.8428444444443812,"[[2.27049092 4.69611831]
 [4.69611831 9.7282221 ]]",-3.3722376388029023,-10.816451110965277,"usv1,usv2,usv4",,,,
21.78,0.2181772248767782,0.2181772248767782,4.7452981830731185,2.3840719214192996,3,usv1|usv2|usv4,2.0,18.70021181568894,3.0,48.859539944508946,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70021181568894,-3.3722699839890544,3,2,18.70021181568894,3,48.859539944508946,0.842772222222159,"[[2.27041205 4.69605572]
 [4.69605572 9.72830064]]",-3.3722699839890544,-10.81651803838483,"usv1,usv2,usv4",,,,
21.79,0.21824367943158057,0.21824367943158057,5.055573376794403,2.759769372812168,3,usv1|usv2|usv4,2.0,18.7005137540684,3.0,48.860247544148194,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.7005137540684,-3.3723022898579003,3,2,18.7005137540684,3,48.860247544148194,0.8426999999999367,"[[2.27033319 4.69599318]
 [4.69599318 9.72837933]]",-3.3723022898579003,-10.816580087712861,"usv1,usv2,usv4",,,,
21.8,0.20210891305036616,0.20210891305036616,5.001597694531575,2.43389269176304,3,usv1|usv2|usv4,2.0,18.701480279232488,3.0,48.86247247724002,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.701480279232488,-3.372405641903561,3,2,18.701480279232488,3,48.86247247724002,0.8426277777777145,"[[2.27022992 4.69591159]
 [4.69591159 9.72848278]]",-3.372405641903561,-10.816774188807251,"usv1,usv2,usv4",,,,
21.81,0.20210411269930054,0.20210411269930054,5.2475860134155266,2.830593794450623,3,usv1|usv2|usv4,2.0,18.70178582336863,3.0,48.86317402200059,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70178582336863,-3.3724383296875193,3,2,18.70178582336863,3,48.86317402200059,0.8425555555554922,"[[2.27015101 4.69584901]
 [4.69584901 9.72856154]]",-3.3724383296875193,-10.816836085467814,"usv1,usv2,usv4",,,,
21.82,0.2021076085680008,0.2021076085680008,5.669142193346257,3.309639760558418,3,usv1|usv2|usv4,2.0,18.702091377897478,3.0,48.86386575703065,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.702091377897478,-3.3724710187294327,3,2,18.702091377897478,3,48.86386575703065,0.84248333333327,"[[2.27007211 4.69578643]
 [4.69578643 9.72864028]]",-3.3724710187294327,-10.81689747271088,"usv1,usv2,usv4",,,,
21.830000000000002,0.20207838993845176,0.20207838993845176,5.692435702652201,3.393472770623754,3,usv1|usv2|usv4,2.0,18.702396723512305,3.0,48.864465488310465,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.702396723512305,-3.3725036716797154,3,2,18.702396723512305,3,48.864465488310465,0.8424111111110477,"[[2.26999322 4.6957239 ]
 [4.6957239  9.72871918]]",-3.3725036716797154,-10.816954387169982,"usv1,usv2,usv4",,,,
21.84,0.2021075835413588,0.2021075835413588,6.6075928564178135,4.265503292824394,3,usv1|usv2|usv4,2.0,18.70270240921487,3.0,48.865186175627144,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70270240921487,-3.372536381903979,3,2,18.70270240921487,3,48.865186175627144,0.8423388888888255,"[[2.26991432 4.6956613 ]
 [4.6956613  9.72879782]]",-3.372536381903979,-10.817017311551798,"usv1,usv2,usv4",,,,
21.85,0.22496855205534746,0.22496855205534746,7.175197425913716,4.949535346288602,3,usv1|usv2|usv4,2.0,18.702456469980806,3.0,48.86322374373886,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.702456469980806,-3.3725100955689955,3,2,18.702456469980806,3,48.86322374373886,0.8422666666666032,"[[2.26937184 4.69523026]
 [4.69523026 9.72934014]]",-3.3725100955689955,-10.816910885998043,"usv1,usv2,usv4",,,,
21.86,0.2250521301208768,0.2250521301208768,6.895379209345688,4.741174963805933,3,usv1|usv2|usv4,2.0,18.70275872694086,3.0,48.86377157951323,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70275872694086,-3.372542409833864,3,2,18.70275872694086,3,48.86377157951323,0.842194444444381,"[[2.26929158 4.69516663]
 [4.69516663 9.7294205 ]]",-3.372542409833864,-10.816965497629765,"usv1,usv2,usv4",,,,
21.87,0.22510942020903835,0.22510942020903835,6.2698972751727675,4.179919985768567,3,usv1|usv2|usv4,2.0,18.703060835943166,3.0,48.864270952045324,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.703060835943166,-3.372574698382599,3,2,18.703060835943166,3,48.864270952045324,0.8421222222221587,"[[2.26921132 4.69510304]
 [4.69510304 9.72950097]]",-3.372574698382599,-10.817017913178805,"usv1,usv2,usv4",,,,
21.88,0.2252116849930116,0.2252116849930116,6.438303974215769,4.309815930994799,3,usv1|usv2|usv4,2.0,18.703363210647424,3.0,48.864878773686165,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.703363210647424,-3.372607032529849,3,2,18.703363210647424,3,48.864878773686165,0.8420499999999365,"[[2.26913105 4.69503938]
 [4.69503938 9.72958124]]",-3.372607032529849,-10.817075466625967,"usv1,usv2,usv4",,,,
21.89,0.22539272841985786,0.22539272841985786,7.300447731142324,5.312039071841721,3,usv1|usv2|usv4,2.0,18.703665896157414,3.0,48.86561454448622,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.703665896157414,-3.372639420087112,3,2,18.703665896157414,3,48.86561454448622,0.8419777777777142,"[[2.26905076 4.69497565]
 [4.69497565 9.72966128]]",-3.372639420087112,-10.817139096218543,"usv1,usv2,usv4",,,,
21.900000000000002,0.23452526743910057,0.23452526743910057,7.160504973565455,5.385276529574281,3,usv1|usv2|usv4,2.0,18.70369781870636,3.0,48.86519191925423,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70369781870636,-3.3726428317607136,3,2,18.70369781870636,3,48.86519191925423,0.841905555555492,"[[2.26885628 4.69482114]
 [4.69482114 9.72985577]]",-3.3726428317607136,-10.817125061455805,"usv1,usv2,usv4",,,,
21.91,0.23466212051567273,0.23466212051567273,6.940925598202595,5.195391474693664,3,usv1|usv2|usv4,2.0,18.70399864558445,3.0,48.86571834727449,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70399864558445,-3.3726749917553573,3,2,18.70399864558445,3,48.86571834727449,0.8418333333332697,"[[2.26877567 4.69475723]
 [4.69475723 9.72993647]]",-3.3726749917553573,-10.817178448698566,"usv1,usv2,usv4",,,,
21.92,0.23473622224086776,0.23473622224086776,6.091109344922122,4.282932934175546,3,usv1|usv2|usv4,2.0,18.704299216959573,3.0,48.866127299148296,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.704299216959573,-3.372707105837308,3,2,18.704299216959573,3,48.866127299148296,0.8417611111110475,"[[2.26869508 4.69469338]
 [4.69469338 9.73001737]]",-3.372707105837308,-10.81722608692019,"usv1,usv2,usv4",,,,
21.93,0.2349802865975432,0.2349802865975432,7.202652389589152,5.501911190314514,3,usv1|usv2|usv4,2.0,18.704600534843955,3.0,48.86690387777866,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.704600534843955,-3.37273935092227,3,2,18.704600534843955,3,48.86690387777866,0.8416888888888252,"[[2.26861444 4.69462934]
 [4.69462934 9.73009769]]",-3.37273935092227,-10.817291227653287,"usv1,usv2,usv4",,,,
21.94,0.23516594615270855,0.23516594615270855,7.611895151092442,5.928849995084153,3,usv1|usv2|usv4,2.0,18.704901564291628,3.0,48.8675677059522,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.704901564291628,-3.372771544482637,3,2,18.704901564291628,3,48.8675677059522,0.841616666666603,"[[2.26853383 4.69456537]
 [4.69456537 9.73017824]]",-3.372771544482637,-10.817350845327754,"usv1,usv2,usv4",,,,
21.95,0.24320199340408066,0.24320199340408066,9.306678662931402,7.8029180954581205,3,usv1|usv2|usv4,2.0,18.70485134407954,3.0,48.86751583474128,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70485134407954,-3.372766207642171,3,2,18.70485134407954,3,48.86751583474128,0.8415444444443807,"[[2.26847745 4.69452045]
 [4.69452045 9.73023422]]",-3.372766207642171,-10.817344734568787,"usv1,usv2,usv4",,,,
21.96,0.24338287394885727,0.24338287394885727,9.39707961616191,7.8238274863506625,3,usv1|usv2|usv4,2.0,18.705150381800063,3.0,48.86808508340404,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.705150381800063,-3.3727981789794867,3,2,18.705150381800063,3,48.86808508340404,0.8414722222221585,"[[2.26839691 4.69445657]
 [4.69445657 9.73031479]]",-3.3727981789794867,-10.817400027100621,"usv1,usv2,usv4",,,,
21.97,0.24356883399322496,0.24356883399322496,9.26020799294322,7.773894749536018,3,usv1|usv2|usv4,2.0,18.70544940213124,3.0,48.86861874925398,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70544940213124,-3.3728301466883472,3,2,18.70544940213124,3,48.86861874925398,0.8413999999999362,"[[2.26831638 4.69439269]
 [4.69439269 9.73039537]]",-3.3728301466883472,-10.817453820711869,"usv1,usv2,usv4",,,,
21.98,0.24385627190196743,0.24385627190196743,10.58420765394601,9.097648235209956,3,usv1|usv2|usv4,2.0,18.70574874554998,3.0,48.869333840293336,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70574874554998,-3.3728621715452216,3,2,18.70574874554998,3,48.869333840293336,0.841327777777714,"[[2.26823582 4.69432873]
 [4.69432873 9.7304757 ]]",-3.3728621715452216,-10.817516169949165,"usv1,usv2,usv4",,,,
21.990000000000002,0.24410986095139867,0.24410986095139867,11.439493578123566,9.94761731440461,3,usv1|usv2|usv4,2.0,18.706047970734396,3.0,48.869987728100575,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.706047970734396,-3.3728941743130525,3,2,18.706047970734396,3,48.869987728100575,0.8412555555554917,"[[2.26815528 4.6942648 ]
 [4.6942648  9.73055612]]",-3.3728941743130525,-10.817575509841319,"usv1,usv2,usv4",,,,
22.0,0.25501213231431696,0.25501213231431696,11.593930653336733,9.991858226572498,3,usv1|usv2|usv4,2.0,18.706131836503804,3.0,48.86936205194786,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.706131836503804,-3.3729031383165173,3,2,18.706131836503804,3,48.86936205194786,0.8411833333332694,"[[2.2678364  4.69401136]
 [4.69401136 9.73087504]]",-3.3729031383165173,-10.817558561842445,"usv1,usv2,usv4",,,,
22.01,0.25513312697448104,0.25513312697448104,9.680456423799292,8.147348834506284,3,usv1|usv2|usv4,2.0,18.706429363587773,3.0,48.8697492558421,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.706429363587773,-3.3729349158659483,3,2,18.706429363587773,3,48.8697492558421,0.8411111111110472,"[[2.2677552  4.69394702]
 [4.69394702 9.73095663]]",-3.3729349158659483,-10.81760479792242,"usv1,usv2,usv4",,,,
22.02,0.2554710490622416,0.2554710490622416,10.939658408596097,9.39171577967728,3,usv1|usv2|usv4,2.0,18.706727563447185,3.0,48.870487226581254,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.706727563447185,-3.372966815101267,3,2,18.706727563447185,3,48.870487226581254,0.8410388888888249,"[[2.26767394 4.69388249]
 [4.69388249 9.73103768]]",-3.372966815101267,-10.817667769513138,"usv1,usv2,usv4",,,,
22.03,0.2557697600528574,0.2557697600528574,11.840770432582534,10.191200130262143,3,usv1|usv2|usv4,2.0,18.70702565568632,3.0,48.871150206188766,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70702565568632,-3.3729986941057692,3,2,18.70702565568632,3,48.871150206188766,0.8409666666666027,"[[2.2675927  4.69381799]
 [4.69381799 9.73111881]]",-3.3729986941057692,-10.817727365484014,"usv1,usv2,usv4",,,,
22.04,0.25602512718517456,0.25602512718517456,11.830685003791341,10.23565438919194,3,usv1|usv2|usv4,2.0,18.707323595095637,3.0,48.87171979053259,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.707323595095637,-3.373030544607655,3,2,18.707323595095637,3,48.87171979053259,0.8408944444443804,"[[2.26751147 4.69375353]
 [4.69375353 9.73120007]]",-3.373030544607655,-10.81778262801338,"usv1,usv2,usv4",,,,
22.05,0.25811095522891275,0.25811095522891275,10.440093229685953,8.99752595114623,3,usv1|usv2|usv4,2.0,18.70725141825903,3.0,48.87191587001713,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70725141825903,-3.3730228061990406,3,2,18.70725141825903,3,48.87191587001713,0.8408222222221582,"[[2.2677205  4.69391975]
 [4.69391975 9.7309913 ]]",-3.3730228061990406,-10.817782054979396,"usv1,usv2,usv4",,,,
22.06,0.25834786149412575,0.25834786149412575,10.27771169310881,8.796275734378073,3,usv1|usv2|usv4,2.0,18.707547389010358,3.0,48.87243642044165,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.707547389010358,-3.3730544419690203,3,2,18.707547389010358,3,48.87243642044165,0.8407499999999359,"[[2.26764015 4.693856  ]
 [4.693856   9.73107173]]",-3.3730544419690203,-10.81783471622856,"usv1,usv2,usv4",,,,
22.07,0.25851860175101027,0.25851860175101027,9.370735038848883,7.775580148355676,3,usv1|usv2|usv4,2.0,18.707843179394732,3.0,48.872865978072134,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.707843179394732,-3.373086043719128,3,2,18.707843179394732,3,48.872865978072134,0.8406777777777137,"[[2.26755982 4.69379232]
 [4.69379232 9.7311523 ]]",-3.373086043719128,-10.817882883137468,"usv1,usv2,usv4",,,,
22.080000000000002,0.25882968610192725,0.25882968610192725,10.188186369756624,8.627190908536717,3,usv1|usv2|usv4,2.0,18.708139380016636,3.0,48.87352184319024,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.708139380016636,-3.373117721097726,3,2,18.708139380016636,3,48.87352184319024,0.8406055555554914,"[[2.26747946 4.6937285 ]
 [4.6937285  9.73123252]]",-3.373117721097726,-10.817942047604452,"usv1,usv2,usv4",,,,
22.09,0.25911531748391986,0.25911531748391986,10.708328428908628,9.103071988702283,3,usv1|usv2|usv4,2.0,18.70843549278753,3.0,48.874150237152065,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70843549278753,-3.3731493816483975,3,2,18.70843549278753,3,48.874150237152065,0.8405333333332692,"[[2.26739911 4.69366472]
 [4.69366472 9.73131282]]",-3.3731493816483975,-10.817999800983655,"usv1,usv2,usv4",,,,
22.1,0.2642914112858941,0.2642914112858941,12.518690744668318,11.172878946365469,3,usv1|usv2|usv4,2.0,18.708225255380277,3.0,48.87455917872919,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.708225255380277,-3.3731269361101544,3,2,18.708225255380277,3,48.87455917872919,0.8404611111110469,"[[2.26769807 4.69390224]
 [4.69390224 9.7310135 ]]",-3.3731269361101544,-10.817995360920929,"usv1,usv2,usv4",,,,
22.11,0.26455239465475344,0.26455239465475344,12.75170878653479,11.279933087923698,3,usv1|usv2|usv4,2.0,18.708518679289167,3.0,48.875125002028106,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.708518679289167,-3.373158302801369,3,2,18.708518679289167,3,48.875125002028106,0.8403888888888247,"[[2.26761885 4.69383938]
 [4.69383938 9.73109273]]",-3.373158302801369,-10.818049955693624,"usv1,usv2,usv4",,,,
22.12,0.26479931352259756,0.26479931352259756,12.493780448695203,11.017808884589364,3,usv1|usv2|usv4,2.0,18.70881203767162,3.0,48.87562846836233,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.70881203767162,-3.3731896566460478,3,2,18.70881203767162,3,48.87562846836233,0.8403166666666024,"[[2.26753965 4.69377655]
 [4.69377655 9.73117202]]",-3.3731896566460478,-10.818101767706139,"usv1,usv2,usv4",,,,
22.13,0.26501172087284125,0.26501172087284125,11.786227111549607,10.244240267582892,3,usv1|usv2|usv4,2.0,18.709105300001887,3.0,48.87608013306511,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.709105300001887,-3.3732209920166234,3,2,18.709105300001887,3,48.87608013306511,0.8402444444443802,"[[2.26746046 4.69371374]
 [4.69371374 9.73125138]]",-3.3732209920166234,-10.81815101700593,"usv1,usv2,usv4",,,,
22.14,0.2651891562860767,0.2651891562860767,10.561195210459474,8.953582936149823,3,usv1|usv2|usv4,2.0,18.709398450716137,3.0,48.87650274694164,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.709398450716137,-3.373252305894678,3,2,18.709398450716137,3,48.87650274694164,0.8401722222221579,"[[2.26738129 4.69365098]
 [4.69365098 9.73133083]]",-3.373252305894678,-10.818198728161802,"usv1,usv2,usv4",,,,
22.150000000000002,0.26137691105139654,0.26137691105139654,12.16500287488062,10.332830798298446,3,usv1|usv2|usv4,2.0,18.710241645082103,3.0,48.87751696891732,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.710241645082103,-3.3733424544371813,3,2,18.710241645082103,3,48.87751696891732,0.8400999999999357,"[[2.26685595 4.69323351]
 [4.69323351 9.731856  ]]",-3.3733424544371813,-10.818331245577333,"usv1,usv2,usv4",,,,
22.16,0.2614587721432461,0.2614587721432461,9.556738192400429,7.738243988285838,3,usv1|usv2|usv4,2.0,18.710537359925823,3.0,48.87785261391608,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.710537359925823,-3.3733740186984162,3,2,18.710537359925823,3,48.87785261391608,0.8400277777777134,"[[2.26677551 4.69316978]
 [4.69316978 9.73193699]]",-3.3733740186984162,-10.818374762155273,"usv1,usv2,usv4",,,,
22.17,0.26167588591090646,0.26167588591090646,8.962434088243123,7.098051914614773,3,usv1|usv2|usv4,2.0,18.710833436128404,3.0,48.87837642386657,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.710833436128404,-3.37340565160949,3,2,18.710833436128404,3,48.87837642386657,0.8399555555554912,"[[2.26669502 4.69310593]
 [4.69310593 9.73201765]]",-3.37340565160949,-10.818427285217071,"usv1,usv2,usv4",,,,
22.18,0.2619129702514917,0.2619129702514917,8.646476712176801,6.740066854616967,3,usv1|usv2|usv4,2.0,18.711129571609312,3.0,48.87892456001785,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.711129571609312,-3.3734372952975065,3,2,18.711129571609312,3,48.87892456001785,0.8398833333332689,"[[2.26661453 4.69304205]
 [4.69304205 9.73209826]]",-3.3734372952975065,-10.818480921439171,"usv1,usv2,usv4",,,,
22.19,0.2620983270196964,0.2620983270196964,7.779748154074371,5.76368148721387,3,usv1|usv2|usv4,2.0,18.711425553176024,3.0,48.879360192674284,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.711425553176024,-3.3734689086322427,3,2,18.711425553176024,3,48.879360192674284,0.8398111111110467,"[[2.26653406 4.69297823]
 [4.69297823 9.73217901]]",-3.3734689086322427,-10.818529375004667,"usv1,usv2,usv4",,,,
22.2,0.27546818527464284,0.27546818527464284,7.8464532676225955,6.0696317279732055,3,usv1|usv2|usv4,2.0,18.711271697934563,3.0,48.878495022499266,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.711271697934563,-3.3734524669343626,3,2,18.711271697934563,3,48.878495022499266,0.8397388888888244,"[[2.26634798 4.69283015]
 [4.69283015 9.73236505]]",-3.3734524669343626,-10.818477574992418,"usv1,usv2,usv4",,,,
22.21,0.2758260599890805,0.2758260599890805,8.388361335223507,6.576882888085744,3,usv1|usv2|usv4,2.0,18.711565753565676,3.0,48.879090200560796,xy:no_switch,xy,"['usv1', 'usv2', 'usv4']",3,no_switch,2,18.711565753565676,-3.373483905080395,3,2,18.711565753565676,3,48.879090200560796,0.8396666666666022,"[[2.26626714 4.69276593]
 [4.69276593 9.7324458 ]]",-3.373483905080395,-10.818533859194709,"usv1,usv2,usv4",,,,
