seed,runtime_seconds,pos_rmse_total,pos_rmse_x,pos_rmse_y,pos_rmse_z,vel_rmse_total,vel_rmse_x,vel_rmse_y,vel_rmse_z,final_position_error,nees_full_avg,nees_full_lower,nees_full_upper,nees_full_percent_inside,nees_full_is_consistent,nees_pos_avg,nees_pos_lower,nees_pos_upper,nees_pos_percent_inside,nis_dvl_avg,nis_dvl_lower,nis_dvl_upper,nis_dvl_percent_inside,nis_depth_avg,nis_depth_lower,nis_depth_upper,nis_depth_percent_inside,nis_acoustic_avg,nis_acoustic_lower,nis_acoustic_upper,nis_acoustic_percent_inside
10,11.63175705699905,0.4820119852806741,0.45224391151407317,0.16663991458673266,0.006491326458759828,0.07165679867002178,0.046122886988384036,0.05150556030741297,0.018829587061649805,0.892762997934419,5.279127043826236,5.91266388956588,6.087967543205353,54.35,False,2.768628848040127,2.9383368160929217,3.0622946141559546,73.96666666666667,2.279971480372867,2.8629948972790666,3.1401621530530086,91.91666666666667,0.3165544276269346,0.9494425617713836,1.0518504163098927,95.80204778156997,0.23122452859761472,0.6722349042629772,1.391820439665056,98.30508474576271
11,11.228599458001554,0.5615336427405059,0.525999712970134,0.19648195070662178,0.0062591478077751415,0.0715606083288009,0.06328119786909442,0.030796544946710518,0.012960844107766387,0.14047100968785833,5.888285946417815,5.91266388956588,6.087967543205353,55.48333333333333,False,3.637894461597171,2.9383368160929217,3.0622946141559546,73.96666666666667,2.264294593075379,2.8629948972790666,3.1401621530530086,92.66666666666666,0.33368838995047,0.9496120261206724,1.0516721864350382,95.69491525423729,0.2948845684644832,0.6722349042629772,1.391820439665056,91.52542372881356
12,11.512899862998893,0.442580318564421,0.39882441893924675,0.19175932003677926,0.0066921160621020905,0.053552305514689376,0.03995828148935619,0.033657626782964335,0.011762199016114337,0.42831454831090143,5.299569451789185,5.91266388956588,6.087967543205353,50.016666666666666,False,3.3063607452267547,2.9383368160929217,3.0622946141559546,70.05,2.3298376047384504,2.8629948972790666,3.1401621530530086,92.16666666666666,0.31675747337710985,0.9493999267180262,1.0518952614734756,96.0,0.39140326220692456,0.6722349042629772,1.391820439665056,94.91525423728814
13,11.442571987998235,0.3732090102856928,0.3253878075896135,0.18264678025503442,0.006920526925050649,0.05744774144151492,0.042332401178616835,0.036770216936397926,0.012496477649082726,0.5318432361690542,5.656087849580685,5.91266388956588,6.087967543205353,60.93333333333333,False,3.2072836898626127,2.9383368160929217,3.0622946141559546,78.56666666666666,2.3097691946175134,2.8629948972790666,3.1401621530530086,92.16666666666666,0.33475192434524204,0.9496035935105729,1.0516810544978001,95.99864360800271,0.291420292497869,0.6722349042629772,1.391820439665056,94.91525423728814
14,11.48801841599925,0.7177616727641734,0.6947232761931837,0.18026880057609368,0.006674424581185415,0.06342356960446287,0.048850616979059236,0.03799714068903389,0.013870245188718579,0.41135558113863346,5.828737450556371,5.91266388956588,6.087967543205353,66.14999999999999,False,3.1575979442343813,2.9383368160929217,3.0622946141559546,83.66666666666667,2.3485609132727876,2.8629948972790666,3.1401621530530086,92.0,0.3235470563615594,0.9494765920023396,1.0518146234140737,95.9781867757328,0.21326597816399517,0.6722349042629772,1.391820439665056,93.22033898305084
15,11.201865525999892,0.3920650598984304,0.33066978315253753,0.21052785654397616,0.007108257311919039,0.05941119498351406,0.037470604674146105,0.0445795205571172,0.011760536621283877,0.1328841130682072,5.895720602037152,5.91266388956588,6.087967543205353,44.25,False,3.9279324334539,2.9383368160929217,3.0622946141559546,65.25,2.2618381586138154,2.8629948972790666,3.1401621530530086,91.16666666666666,0.3413076225971291,0.9495105533206353,1.051778904230312,95.6773315180395,0.36547787586595826,0.6722349042629772,1.391820439665056,96.61016949152543
16,10.683272111000406,0.6473285143211777,0.6184874034739348,0.19096276602558535,0.006384292379762451,0.06245718306960144,0.04853330224160376,0.037699476876465854,0.011143057648404269,1.3048949700943842,6.487996046220657,5.91266388956588,6.087967543205353,44.06666666666666,False,3.6949459276538588,2.9383368160929217,3.0622946141559546,61.71666666666666,2.356801108184469,2.8629948972790666,3.1401621530530086,94.16666666666667,0.31646689719008947,0.9495867155282144,1.0516988042720083,95.41907024092298,0.14983849640371255,0.6722349042629772,1.391820439665056,96.61016949152543
17,10.91464428999825,0.2764478991302555,0.21368117604625075,0.17527194347580757,0.006598618585451164,0.054186800791401694,0.040821908143866825,0.03232370738991015,0.014998637807221419,0.24979187105361803,5.13631352475591,5.91266388956588,6.087967543205353,52.76666666666666,False,2.8106078002227664,2.9383368160929217,3.0622946141559546,70.25,2.2860339237676217,2.8629948972790666,3.1401621530530086,93.58333333333333,0.3335539027453415,0.9496035935105729,1.0516810544978001,95.82909460834182,0.24019066986559418,0.6722349042629772,1.391820439665056,96.61016949152543
18,11.140513579997787,0.9783684317376277,0.9600111971183872,0.18851809132610278,0.006649727124634639,0.06707228717723249,0.052507443758154644,0.04018714177171664,0.011254052309693565,1.1239476372859278,6.195587995594053,5.91266388956588,6.087967543205353,66.85,False,3.689406257447537,2.9383368160929217,3.0622946141559546,76.14999999999999,2.406108005611229,2.8629948972790666,3.1401621530530086,92.33333333333333,0.3395821653905823,0.9495275082102848,1.051761072201582,95.81632653061224,0.29489979193513993,0.6722349042629772,1.391820439665056,86.4406779661017
19,10.850549916998716,0.8142347167460677,0.7934303853126479,0.18277147908277155,0.006401878714066362,0.05469510972709875,0.04237283248091052,0.03263758757501814,0.011440540760256837,1.0458534347680495,5.751110392770928,5.91266388956588,6.087967543205353,60.11666666666666,False,3.641384013202282,2.9383368160929217,3.0622946141559546,77.10000000000001,2.22939454019762,2.8629948972790666,3.1401621530530086,92.0,0.32126830330122585,0.9496120261206724,1.0516721864350382,94.84745762711864,0.4273039652603742,0.6722349042629772,1.391820439665056,96.61016949152543
