t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
43.96,0.8583698899907656,0.6734981609394721,2.0,usv2|usv4,2.0,4.10413710328204,2.0,3.5628449998286364,xy
43.97,0.8582389476044099,0.6735715118724822,2.0,usv2|usv4,2.0,4.104187125994352,2.0,3.5628866375374875,xy
43.980000000000004,0.8581232225618524,0.6736433767785481,2.0,usv2|usv4,2.0,4.1042371470772165,2.0,3.562927984003498,xy
43.99,0.8579925461582698,0.6737170425660716,2.0,usv2|usv4,2.0,4.104287174895021,2.0,3.562969231298632,xy
44.0,0.8762685424169431,0.6736215525629918,2.0,usv2|usv4,2.0,4.104301805017808,2.0,3.5629748996858472,xy
44.01,0.876169992963968,0.6736949932259159,2.0,usv2|usv4,2.0,4.1043516413985,2.0,3.5630156132555655,xy
44.02,0.8760590702027837,0.6737686075234786,2.0,usv2|usv4,2.0,4.10440148186736,2.0,3.563056148479394,xy
44.03,0.8759481920362541,0.6738423958891804,2.0,usv2|usv4,2.0,4.104451325015094,2.0,3.5630965160062154,xy
44.04,0.8758535899155405,0.6739145918020044,2.0,usv2|usv4,2.0,4.104501189532326,2.0,3.563137085152409,xy
44.050000000000004,0.8858366727963883,0.6738208064563248,2.0,usv2|usv4,2.0,4.104517292167568,2.0,3.5631451713374864,xy
44.06,0.8857311205010976,0.6738927932406911,2.0,usv2|usv4,2.0,4.104566965028476,2.0,3.563184658471967,xy
44.07,0.8856441877017946,0.6739666674305984,2.0,usv2|usv4,2.0,4.1046166547703145,2.0,3.5632242528067875,xy
44.08,0.8855453069207732,0.674038984655036,2.0,usv2|usv4,2.0,4.104666380560213,2.0,3.5632647965161324,xy
44.09,0.8854440577604417,0.6741131739337416,2.0,usv2|usv4,2.0,4.104716076353498,2.0,3.5633050780904085,xy
44.1,0.8710137210295816,0.6740177264997946,2.0,usv2|usv4,2.0,4.104822043189763,2.0,3.5633975404397193,xy
44.11,0.8709142304414343,0.6740916867715547,2.0,usv2|usv4,2.0,4.104872003573868,2.0,3.5634386830920057,xy
44.12,0.8708069092885513,0.6741641225770213,2.0,usv2|usv4,2.0,4.104922012094594,2.0,3.563480930864585,xy
44.13,0.8706954270403353,0.6742383984975503,2.0,usv2|usv4,2.0,4.1049719780757155,2.0,3.5635226844215895,xy
44.14,0.8705872615875672,0.6743111646354286,2.0,usv2|usv4,2.0,4.105021968224213,2.0,3.563564623725569,xy
44.15,0.8836714891779208,0.6742174465266185,2.0,usv2|usv4,2.0,4.105073439468545,2.0,3.5636033110414598,xy
44.160000000000004,0.8835681500393714,0.6742899982943978,2.0,usv2|usv4,2.0,4.1051233077086176,2.0,3.5636432638569246,xy
44.17,0.8834754466046801,0.6743643609540828,2.0,usv2|usv4,2.0,4.10517324666602,2.0,3.5636841892921423,xy
44.18,0.8833895808205863,0.6744372422878169,2.0,usv2|usv4,2.0,4.105223249506889,2.0,3.56372593652959,xy
44.19,0.8833120504637344,0.6745119224645324,2.0,usv2|usv4,2.0,4.105273204200982,2.0,3.5637666392883967,xy
44.2,0.8470562931173139,0.6744166045773362,2.0,usv2|usv4,2.0,4.105310579740711,2.0,3.563806818319738,xy
44.21,0.8469087295039633,0.6744910539771134,2.0,usv2|usv4,2.0,4.105360604341659,2.0,3.5638473436721303,xy
44.22,0.8467771235496817,0.6745640480358707,2.0,usv2|usv4,2.0,4.10541070871296,2.0,3.5638889869832004,xy
44.230000000000004,0.846632789051357,0.6746388153926779,2.0,usv2|usv4,2.0,4.105460748402511,2.0,3.563929329703241,xy
44.24,0.8465094768916528,0.6747121390889002,2.0,usv2|usv4,2.0,4.105510820281023,2.0,3.5639699958752544,xy
44.25,0.8492984665511206,0.6746184702914314,2.0,usv2|usv4,2.0,4.105459594958404,2.0,3.563922320584245,xy
44.26,0.8491447219445689,0.674691574697573,2.0,usv2|usv4,2.0,4.10550926840631,2.0,3.5639626233626123,xy
44.27,0.8489902961711322,0.674766429101879,2.0,usv2|usv4,2.0,4.105558945440346,2.0,3.5640032530703754,xy
44.28,0.848819226123586,0.6748398624855403,2.0,usv2|usv4,2.0,4.10560855240638,2.0,3.564043027262144,xy
44.29,0.8486797571645641,0.6749150365588193,2.0,usv2|usv4,2.0,4.1056582369511005,2.0,3.56408432370157,xy
44.300000000000004,0.8215922714518608,0.6748198151355349,2.0,usv2|usv4,2.0,4.105634569292678,2.0,3.564070957171699,xy
44.31,0.82139035614,0.6748947563747237,2.0,usv2|usv4,2.0,4.105684060467455,2.0,3.5641122077146683,xy
44.32,0.8212085382741161,0.6749682971918215,2.0,usv2|usv4,2.0,4.1057336337839185,2.0,3.564154541023041,xy
44.33,0.8210077037643939,0.6750435584389798,2.0,usv2|usv4,2.0,4.105783128843494,2.0,3.564195417948345,xy
44.34,0.8208173920452334,0.6751174284563466,2.0,usv2|usv4,2.0,4.105832608480622,2.0,3.564235811516824,xy
44.35,0.8629211924048837,0.6750237900450803,2.0,usv2|usv4,2.0,4.105884602514045,2.0,3.564265888588966,xy
44.36,0.8627815196303009,0.6750974361202637,2.0,usv2|usv4,2.0,4.105934009101172,2.0,3.564306294009225,xy
44.37,0.8626409611621063,0.6751727842168672,2.0,usv2|usv4,2.0,4.105983407094235,2.0,3.564346351713443,xy
44.38,0.8624851273357673,0.675246758921884,2.0,usv2|usv4,2.0,4.106032749139813,2.0,3.5643853435436146,xy
44.39,0.8623595504654674,0.6753224286072923,2.0,usv2|usv4,2.0,4.106082150941987,2.0,3.5644255601548025,xy
44.4,0.8655543490467827,0.6752272722304822,2.0,usv2|usv4,2.0,4.106158746097828,2.0,3.564488418143006,xy
44.410000000000004,0.8654221939487625,0.6753027067855113,2.0,usv2|usv4,2.0,4.106208243046144,2.0,3.5645294248007477,xy
44.42,0.8652945733015773,0.6753767841074815,2.0,usv2|usv4,2.0,4.106257765419556,2.0,3.5645705337017253,xy
44.43,0.8651628691699895,0.6754525405048303,2.0,usv2|usv4,2.0,4.10630726331881,2.0,3.5646110294112145,xy
44.44,0.8650402806745305,0.6755269468083664,2.0,usv2|usv4,2.0,4.106356739759773,2.0,3.5646511728341927,xy
44.45,0.8964963294466167,0.6754333190912938,2.0,usv2|usv4,2.0,4.106438815879077,2.0,3.5647099242528477,xy
44.46,0.8964011256616111,0.6755074970268061,2.0,usv2|usv4,2.0,4.1064883017204785,2.0,3.564749218531474,xy
44.47,0.8963184913364866,0.6755833396512554,2.0,usv2|usv4,2.0,4.106537839403185,2.0,3.5647896682967315,xy
44.480000000000004,0.896211692732309,0.6756578460738762,2.0,usv2|usv4,2.0,4.106587259103476,2.0,3.564828461232646,xy
44.49,0.8961264371457973,0.6757340120112321,2.0,usv2|usv4,2.0,4.106636802130937,2.0,3.564869441834868,xy
44.5,0.9019062195786228,0.6756388907443089,2.0,usv2|usv4,2.0,4.106743739774221,2.0,3.564957551792321,xy
44.51,0.9018388153301021,0.6757148190556972,2.0,usv2|usv4,2.0,4.106793481596417,2.0,3.5649983128128295,xy
44.52,0.9017895902917016,0.6757894236836276,2.0,usv2|usv4,2.0,4.106843320641554,2.0,3.565040233331007,xy
44.53,0.9017233238373453,0.6758656754889261,2.0,usv2|usv4,2.0,4.106893070005901,2.0,3.56508077883968,xy
44.54,0.90164891719471,0.6759406090667787,2.0,usv2|usv4,2.0,4.106942785103352,2.0,3.5651203844225012,xy
44.550000000000004,0.8902596691907405,0.6758469717839299,2.0,usv2|usv4,2.0,4.106873594099157,2.0,3.5650617719302073,xy
44.56,0.8901485567191357,0.6759216727616352,2.0,usv2|usv4,2.0,4.1069228801915685,2.0,3.5651002362406317,xy
44.57,0.8900518101747394,0.675998009816105,2.0,usv2|usv4,2.0,4.106972246263219,2.0,3.565140158687484,xy
44.58,0.889987239906579,0.6760730393142922,2.0,usv2|usv4,2.0,4.107021701090227,2.0,3.565181650414952,xy
44.59,0.8898915640361437,0.6761497012405988,2.0,usv2|usv4,2.0,4.107071074239329,2.0,3.5652222297120257,xy
44.6,0.8685023368103605,0.6760545864870127,2.0,usv2|usv4,2.0,4.10711631747465,2.0,3.565265234793408,xy
44.61,0.8683739669502605,0.6761310081261659,2.0,usv2|usv4,2.0,4.10716573352992,2.0,3.5653059648792143,xy
44.62,0.8682447895730775,0.676206131766606,2.0,usv2|usv4,2.0,4.107214957518498,2.0,3.5653458878151603,xy
44.63,0.8681249127722032,0.6762828783971078,2.0,usv2|usv4,2.0,4.107263650123167,2.0,3.5653856192932376,xy
44.64,0.8679991137633352,0.6763583311171644,2.0,usv2|usv4,2.0,4.107311954460662,2.0,3.5654249139319836,xy
44.65,0.8566763193308508,0.6762646636129656,2.0,usv2|usv4,2.0,4.107440604796308,2.0,3.565536334848057,xy
44.660000000000004,0.8565361826987578,0.6763398796683892,2.0,usv2|usv4,2.0,4.107489223372207,2.0,3.5655751034105654,xy
44.67,0.8564037179599097,0.6764167102730244,2.0,usv2|usv4,2.0,4.107537902751864,2.0,3.5656143427167333,xy
44.68,0.8562892527502644,0.676492255034481,2.0,usv2|usv4,2.0,4.107586688685501,2.0,3.5656547123188496,xy
44.69,0.8561559737391568,0.6765694119307668,2.0,usv2|usv4,2.0,4.107635411995907,2.0,3.565693800596317,xy
44.7,0.7984397497951624,0.6666210797806279,2.0,usv2|usv4,2.0,4.107672872132158,2.0,3.565719695490945,xy
44.71,0.7983020611188145,0.6666882940774985,2.0,usv2|usv4,2.0,4.107954326587871,2.0,3.565980755667467,xy
44.72,0.7981563732475617,0.6667542153926008,2.0,usv2|usv4,2.0,4.108003460958007,2.0,3.566020666757822,xy
44.730000000000004,0.7980194720801542,0.666821727445432,2.0,usv2|usv4,2.0,4.108052672440653,2.0,3.566061688872328,xy
44.74,0.7978773775335981,0.6668879495069989,2.0,usv2|usv4,2.0,4.108101854325509,2.0,3.566102516451661,xy
44.75,0.7773422201012109,0.6668193893190276,2.0,usv2|usv4,2.0,4.108151062143488,2.0,3.5661497915989226,xy
44.76,0.7771771747898792,0.6668854212055335,2.0,usv2|usv4,2.0,4.1082004302750805,2.0,3.5661911338733145,xy
44.77,0.7770096659055623,0.6669530376762012,2.0,usv2|usv4,2.0,4.108249790198844,2.0,3.5662320335874766,xy
44.78,0.7768468892533693,0.6670193703062093,2.0,usv2|usv4,2.0,4.108299207275182,2.0,3.5662732467602813,xy
