t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,fim,fim_logdet_xy,fim_logdet_3d,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
78.08,0.1860448277393657,0.1860448277393657,4.145775418209038,2.0646239984695707,3,usv1|usv2|usv3,2.0,22.061892535535723,3.0,1996.8410779243816,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.061892535535723,-3.702945744520775,3,2,22.061892535535723,3,1996.8410779243816,"[[2.31902804 4.7351495 ]
 [4.7351495  9.67918073]]",-3.702945744520775,-18.897328232968512,"usv1,usv2,usv3",,,,
78.09,0.1856236321363901,0.1856236321363901,4.178082159343044,2.0156955219095147,3,usv1|usv2|usv3,2.0,22.062223487727657,3.0,1996.804267597845,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.062223487727657,-3.7029757633274327,3,2,22.062223487727657,3,1996.804267597845,"[[2.31921294 4.73529322]
 [4.73529322 9.67899563]]",-3.7029757633274327,-18.897321500085244,"usv1,usv2,usv3",,,,
78.10000000000001,0.16240837999042076,0.16240837999042076,4.3087820800722865,1.8928086952013716,3,usv1|usv2|usv3,2.0,22.063059010376545,3.0,1999.2330034378629,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.063059010376545,-3.703051149384852,3,2,22.063059010376545,3,1999.2330034378629,"[[2.32000229 4.73590777]
 [4.73590777 9.67821054]]",-3.703051149384852,-18.899819029415806,"usv1,usv2,usv3",,,,
78.11,0.16194427185893218,0.16194427185893218,4.259572795245284,1.8449543815541019,3,usv1|usv2|usv3,2.0,22.06339241636603,3.0,1999.0415602216774,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.06339241636603,-3.703081387860483,3,2,22.06339241636603,3,1999.0415602216774,"[[2.32018862 4.73605255]
 [4.73605255 9.67802402]]",-3.703081387860483,-18.899658456005316,"usv1,usv2,usv3",,,,
78.12,0.16189443801668751,0.16189443801668751,4.60982174110784,2.1994889703392406,3,usv1|usv2|usv3,2.0,22.063719456738184,3.0,2002.8238100882481,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.063719456738184,-3.70311046518172,3,2,22.063719456738184,3,2002.8238100882481,"[[2.32037632 4.73620009]
 [4.73620009 9.67784314]]",-3.70311046518172,-18.9034540127726,"usv1,usv2,usv3",,,,
78.13,0.16139974436431287,0.16139974436431287,4.550918730930659,2.051688242217052,3,usv1|usv2|usv3,2.0,22.064052861575014,3.0,2002.6218912934678,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.064052861575014,-3.703140701624326,3,2,22.064052861575014,3,2002.6218912934678,"[[2.32056266 4.73634486]
 [4.73634486 9.67765661]]",-3.703140701624326,-18.90328336541522,"usv1,usv2,usv3",,,,
78.14,0.1605601056608148,0.1605601056608148,4.141504497447807,1.7386282392165502,3,usv1|usv2|usv3,2.0,22.064391662846734,3.0,1999.05567968729,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.064391662846734,-3.703171919959904,3,2,22.064391662846734,3,1999.05567968729,"[[2.32074786 4.73648728]
 [4.73648728 9.67746532]]",-3.703171919959904,-18.89976309466543,"usv1,usv2,usv3",,,,
78.15,0.16312903515035712,0.16312903515035712,4.108440986229552,1.742723418661014,3,usv1|usv2|usv3,2.0,22.064609290974307,3.0,1998.9454840696096,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.064609290974307,-3.7031916647800713,3,2,22.064609290974307,3,1998.9454840696096,"[[2.3208725  4.73658407]
 [4.73658407 9.67734046]]",-3.7031916647800713,-18.89967299572586,"usv1,usv2,usv3",,,,
78.16,0.1634376555750436,0.1634376555750436,4.798366817493244,2.433239944713724,3,usv1|usv2|usv3,2.0,22.064952285580496,3.0,1991.9956002073964,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.064952285580496,-3.7032237783697814,3,2,22.064952285580496,3,1991.9956002073964,"[[2.32105643 4.73672397]
 [4.73672397 9.67714425]]",-3.7032237783697814,-18.8927651091055,"usv1,usv2,usv3",,,,
78.17,0.16302114016447344,0.16302114016447344,4.709360368555739,2.255981041942669,3,usv1|usv2|usv3,2.0,22.065284325862038,3.0,1991.978387142625,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.065284325862038,-3.703253892440165,3,2,22.065284325862038,3,1991.978387142625,"[[2.32124269 4.73686862]
 [4.73686862 9.67695778]]",-3.703253892440165,-18.892777987137233,"usv1,usv2,usv3",,,,
78.18,0.16378737139202917,0.16378737139202917,5.924238368669776,3.5633761593731723,3,usv1|usv2|usv3,2.0,22.06559007935647,3.0,2008.6870890339753,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.06559007935647,-3.703279211844274,3,2,22.06559007935647,3,2008.6870890339753,"[[2.32143456 4.73702469]
 [4.73702469 9.67679463]]",-3.703279211844274,-18.909447369298427,"usv1,usv2,usv3",,,,
78.19,0.1633087739123094,0.1633087739123094,5.413347565039585,3.0525468137694416,3,usv1|usv2|usv3,2.0,22.065922107026548,3.0,2008.6851977958977,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.065922107026548,-3.7033093204141663,3,2,22.065922107026548,3,2008.6851977958977,"[[2.32162085 4.73716935]
 [4.73716935 9.67660817]]",-3.7033093204141663,-18.90947558576868,"usv1,usv2,usv3",,,,
78.2,0.15853517299106815,0.15853517299106815,5.186069100171027,2.5972204057975277,3,usv1|usv2|usv3,2.0,22.066438238920327,3.0,2006.4517532998532,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.066438238920327,-3.703356432601863,3,2,22.066438238920327,3,2006.4517532998532,"[[2.32185776 4.7373524 ]
 [4.7373524  9.67636728]]",-3.703356432601863,-18.90730597394508,"usv1,usv2,usv3",,,,
78.21000000000001,0.15801435581156797,0.15801435581156797,4.962539063807087,2.283353796804789,3,usv1|usv2|usv3,2.0,22.066772927036702,3.0,2006.3952002883307,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.066772927036702,-3.7033867829044107,3,2,22.066772927036702,3,2006.3952002883307,"[[2.32204403 4.73749701]
 [4.73749701 9.67618082]]",-3.7033867829044107,-18.907280150395238,"usv1,usv2,usv3",,,,
78.22,0.1572554822556988,0.1572554822556988,4.812847714776947,2.2298999470795566,3,usv1|usv2|usv3,2.0,22.067109051385067,3.0,2005.3475930324803,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.067109051385067,-3.703417392963026,3,2,22.067109051385067,3,2005.3475930324803,"[[2.32223   4.737641 ]
 [4.737641  9.6759931]]",-3.703417392963026,-18.906270115409008,"usv1,usv2,usv3",,,,
78.23,0.15675437418493102,0.15675437418493102,4.572468191932154,1.9934292106690261,3,usv1|usv2|usv3,2.0,22.067443766706887,3.0,2005.1491094096175,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.067443766706887,-3.703447745128294,3,2,22.067443766706887,3,2005.1491094096175,"[[2.32241627 4.7377856 ]
 [4.7377856  9.67580663]]",-3.703447745128294,-18.906103246247035,"usv1,usv2,usv3",,,,
78.24,0.15619342671260716,0.15619342671260716,4.631920676686333,2.056724172368394,3,usv1|usv2|usv3,2.0,22.067778865474523,3.0,2004.6550396048117,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.067778865474523,-3.7034781667901013,3,2,22.067778865474523,3,2004.6550396048117,"[[2.32260247 4.73793001]
 [4.73793001 9.67561981]]",-3.7034781667901013,-18.905642653424348,"usv1,usv2,usv3",,,,
78.25,0.1458093633149337,0.1458093633149337,4.729191072365985,1.8396639809822457,3,usv1|usv2|usv3,2.0,22.068336278738194,3.0,2004.3843185359647,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.068336278738194,-3.7035287024545545,3,2,22.068336278738194,3,2004.3843185359647,"[[2.32307543 4.73829706]
 [4.73829706 9.67514663]]",-3.7035287024545545,-18.905424093908923,"usv1,usv2,usv3",,,,
78.26,0.14478424586540478,0.14478424586540478,4.281908011438611,1.4932638106736946,3,usv1|usv2|usv3,2.0,22.068675930437376,3.0,2001.517043740255,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.068675930437376,-3.703559885813961,3,2,22.068675930437376,3,2001.517043740255,"[[2.32326153 4.73844033]
 [4.73844033 9.67495572]]",-3.703559885813961,-18.902602875924195,"usv1,usv2,usv3",,,,
78.27,0.14428766546074084,0.14428766546074084,4.202904669231405,1.415980461888599,3,usv1|usv2|usv3,2.0,22.069011412749063,3.0,2001.3924611393506,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.069011412749063,-3.7035903065176257,3,2,22.069011412749063,3,2001.3924611393506,"[[2.32344851 4.7385854 ]
 [4.7385854  9.67476853]]",-3.7035903065176257,-18.902509261911874,"usv1,usv2,usv3",,,,
78.28,0.1594547040979177,0.1594547040979177,17.406811228016736,14.623584275755835,3,usv1|usv2|usv3,2.0,22.069358091768805,3.0,1994.226560829878,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.069358091768805,-3.7036227665584973,3,2,22.069358091768805,3,1994.226560829878,"[[2.32363312 4.73872561]
 [4.73872561 9.67457141]]",-3.7036227665584973,-18.895394468542456,"usv1,usv2,usv3",,,,
78.29,0.15899324505291088,0.15899324505291088,15.817702451502582,12.93209131345793,3,usv1|usv2|usv3,2.0,22.069052360611114,3.0,1994.1410346150224,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.069052360611114,-3.7035950846317887,3,2,22.069052360611114,3,1994.1410346150224,"[[2.3235228  4.7386399 ]
 [4.7386399  9.67468143]]",-3.7035950846317887,-18.895281320725456,"usv1,usv2,usv3",,,,
78.3,0.1779077624042947,0.1779077624042947,14.11141480522597,11.739560706230638,3,usv1|usv2|usv3,2.0,22.06897900287784,3.0,1994.6177252137884,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.06897900287784,-3.703588382223641,3,2,22.06897900287784,3,1994.6177252137884,"[[2.3231506  4.73835132]
 [4.73835132 9.67505428]]",-3.703588382223641,-18.89575088371393,"usv1,usv2,usv3",,,,
78.31,0.17750770994753245,0.17750770994753245,12.994277966224596,10.62031178051222,3,usv1|usv2|usv3,2.0,22.06931090333355,3.0,1994.555958833189,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.06931090333355,-3.7036184795573455,3,2,22.06931090333355,3,1994.555958833189,"[[2.32333606 4.73849521]
 [4.73849521 9.6748686 ]]",-3.7036184795573455,-18.895719266329877,"usv1,usv2,usv3",,,,
78.32000000000001,0.17720589802258113,0.17720589802258113,12.298682589161203,9.925004696448164,3,usv1|usv2|usv3,2.0,22.069643198485778,3.0,1993.9591590178347,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.069643198485778,-3.7036486876527723,3,2,22.069643198485778,3,1993.9591590178347,"[[2.32352114 4.73863857]
 [4.73863857 9.67468238]]",-3.7036486876527723,-18.895153153474663,"usv1,usv2,usv3",,,,
78.33,0.17679685778631424,0.17679685778631424,11.549414456997988,9.091139925843198,3,usv1|usv2|usv3,2.0,22.069975115441327,3.0,1993.8492236801144,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.069975115441327,-3.703678785898206,3,2,22.069975115441327,3,1993.8492236801144,"[[2.32370659 4.73878244]
 [4.73878244 9.67449669]]",-3.703678785898206,-18.895073381713612,"usv1,usv2,usv3",,,,
78.34,0.1758839370572189,0.1758839370572189,10.472824058939315,8.100370044601753,3,usv1|usv2|usv3,2.0,22.070302714091596,3.0,1997.7836636124541,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.070302714091596,-3.7037078958143925,3,2,22.070302714091596,3,1997.7836636124541,"[[2.32389444 4.7389299 ]
 [4.7389299  9.67431577]]",-3.7037078958143925,-18.899030641320202,"usv1,usv2,usv3",,,,
78.35000000000001,0.1956978726294602,0.1956978726294602,9.590833348750675,7.641737570580188,3,usv1|usv2|usv3,2.0,22.070223001376604,3.0,1997.588637456877,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.070223001376604,-3.7037006887957276,3,2,22.070223001376604,3,1997.588637456877,"[[2.32353625 4.73865202]
 [4.73865202 9.67467376]]",-3.7037006887957276,-18.898828916759125,"usv1,usv2,usv3",,,,
78.36,0.19639435472187558,0.19639435472187558,10.272031260123635,8.32252736716717,3,usv1|usv2|usv3,2.0,22.070559831677745,3.0,1990.7922279903282,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.070559831677745,-3.703732186501311,3,2,22.070559831677745,3,1990.7922279903282,"[[2.32371701 4.73878944]
 [4.73878944 9.67448131]]",-3.703732186501311,-18.892069303097887,"usv1,usv2,usv3",,,,
78.37,0.19606256237106473,0.19606256237106473,9.676488340308676,7.653206517462193,3,usv1|usv2|usv3,2.0,22.070888451125526,3.0,1990.6489293145132,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.070888451125526,-3.7037619850504346,3,2,22.070888451125526,3,1990.6489293145132,"[[2.323901   4.73893215]
 [4.73893215 9.67429709]]",-3.7037619850504346,-18.89195565830398,"usv1,usv2,usv3",,,,
78.38,0.19554386634259402,0.19554386634259402,9.319504803449615,7.372921086047883,3,usv1|usv2|usv3,2.0,22.071216009558352,3.0,1991.3623552539982,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.071216009558352,-3.7037915737599727,3,2,22.071216009558352,3,1991.3623552539982,"[[2.32408532 4.73907545]
 [4.73907545 9.67411388]]",-3.7037915737599727,-18.892699248783263,"usv1,usv2,usv3",,,,
78.39,0.19522495391625094,0.19522495391625094,8.768293999553105,6.821593276429783,3,usv1|usv2|usv3,2.0,22.07154465762412,3.0,1991.3876732963975,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.07154465762412,-3.703821373912402,3,2,22.07154465762412,3,1991.3876732963975,"[[2.32426932 4.73921815]
 [4.73921815 9.67392965]]",-3.703821373912402,-18.892754350944223,"usv1,usv2,usv3",,,,
78.4,0.20118702150318357,0.20118702150318357,9.319727624466955,7.499241325484516,3,usv1|usv2|usv3,2.0,22.071730397885396,3.0,1989.5640700470017,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.071730397885396,-3.703838486963302,3,2,22.071730397885396,3,1989.5640700470017,"[[2.3243104  4.73924921]
 [4.73924921 9.67388518]]",-3.703838486963302,-18.890945827751743,"usv1,usv2,usv3",,,,
78.41,0.20091822589331954,0.20091822589331954,8.617611771221865,6.864799957117813,3,usv1|usv2|usv3,2.0,22.072056274434573,3.0,1989.4361334931514,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.072056274434573,-3.703868035261271,3,2,22.072056274434573,3,1989.4361334931514,"[[2.32449395 4.73939155]
 [4.73939155 9.6737014 ]]",-3.703868035261271,-18.89084722552097,"usv1,usv2,usv3",,,,
78.42,0.1990970007620383,0.1990970007620383,7.014883169099153,5.262153513470825,3,usv1|usv2|usv3,2.0,22.072369046969676,3.0,1997.998932014192,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.072369046969676,-3.7038951282494246,3,2,22.072369046969676,3,1997.998932014192,"[[2.32468078 4.73954015]
 [4.73954015 9.67352953]]",-3.7038951282494246,-18.899432502188766,"usv1,usv2,usv3",,,,
78.43,0.19878478934273414,0.19878478934273414,6.7830574081200385,5.0301320596519865,3,usv1|usv2|usv3,2.0,22.072694919238945,3.0,1997.8183537086093,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.072694919238945,-3.7039246734334226,3,2,22.072694919238945,3,1997.8183537086093,"[[2.32486435 4.73968248]
 [4.73968248 9.67334575]]",-3.7039246734334226,-18.89928195521067,"usv1,usv2,usv3",,,,
78.44,0.19862882375101215,0.19862882375101215,6.850873103574937,5.029996614660521,3,usv1|usv2|usv3,2.0,22.073024015953045,3.0,1995.5191947732906,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.073024015953045,-3.7039548145621626,3,2,22.073024015953045,3,1995.5191947732906,"[[2.32504718 4.73982333]
 [4.73982333 9.67315906]]",-3.7039548145621626,-18.89701761664999,"usv1,usv2,usv3",,,,
78.45,0.18706328899043473,0.18706328899043473,6.656228568962009,4.748423315032045,3,usv1|usv2|usv3,2.0,22.07358196978752,3.0,1995.414540102789,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.07358196978752,-3.7040053853069086,3,2,22.07358196978752,3,1995.414540102789,"[[2.3255278  4.74019594]
 [4.74019594 9.67267824]]",-3.7040053853069086,-18.896963677328202,"usv1,usv2,usv3",,,,
78.46000000000001,0.1865028959302427,0.1865028959302427,6.304125033450394,4.39693121319827,3,usv1|usv2|usv3,2.0,22.073901794056578,3.0,2000.308135192432,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.073901794056578,-3.704033660541805,3,2,22.073901794056578,3,2000.308135192432,"[[2.32571393 4.74034231]
 [4.74034231 9.67250055]]",-3.704033660541805,-18.901872668138054,"usv1,usv2,usv3",,,,
78.47,0.1861499554625087,0.1861499554625087,6.125464546010778,4.220342705664657,3,usv1|usv2|usv3,2.0,22.07422930648983,3.0,2000.174035035473,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.07422930648983,-3.7040633512886596,3,2,22.07422930648983,3,2000.174035035473,"[[2.3258983  4.74048521]
 [4.74048521 9.67231597]]",-3.7040633512886596,-18.90176876875925,"usv1,usv2,usv3",,,,
78.48,0.1859550776082871,0.1859550776082871,6.229578107195078,4.252062777112378,3,usv1|usv2|usv3,2.0,22.074563307740434,3.0,1995.893417165613,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.074563307740434,-3.704094230982113,3,2,22.074563307740434,3,1995.893417165613,"[[2.32608125 4.74062522]
 [4.74062522 9.67212561]]",-3.704094230982113,-18.897530656275173,"usv1,usv2,usv3",,,,
78.49,0.18562439985227244,0.18562439985227244,5.977844915154912,4.075318608085896,3,usv1|usv2|usv3,2.0,22.074890859872948,3.0,1995.7462101283495,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.074890859872948,-3.7041239257284415,3,2,22.074890859872948,3,1995.7462101283495,"[[2.32626563 4.7407681 ]
 [4.7407681  9.67194101]]",-3.7041239257284415,-18.897413377846057,"usv1,usv2,usv3",,,,
78.5,0.17447453648285027,0.17447453648285027,5.914960968760929,3.9033976782828366,3,usv1|usv2|usv3,2.0,22.075393998893706,3.0,2001.3966714329256,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.075393998893706,-3.7041686880591134,3,2,22.075393998893706,3,2001.3966714329256,"[[2.32676138 4.74115467]
 [4.74115467 9.67145512]]",-3.7041686880591134,-18.903091719457628,"usv1,usv2,usv3",,,,
78.51,0.17411858607201977,0.17411858607201977,5.758089132739924,3.7474032972271702,3,usv1|usv2|usv3,2.0,22.075720952010972,3.0,2001.3309504515996,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.075720952010972,-3.7041983260754767,3,2,22.075720952010972,3,2001.3309504515996,"[[2.32694651 4.74129809]
 [4.74129809 9.67126979]]",-3.7041983260754767,-18.9030559140329,"usv1,usv2,usv3",,,,
78.52,0.17392359353577783,0.17392359353577783,5.901187435554292,3.816809199377979,3,usv1|usv2|usv3,2.0,22.07605676679238,3.0,1995.6611284878563,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.07605676679238,-3.7042295828637983,3,2,22.07605676679238,3,1995.6611284878563,"[[2.32712973 4.74143761]
 [4.74143761 9.67107658]]",-3.7042295828637983,-18.89743405555557,"usv1,usv2,usv3",,,,
78.53,0.1735996204606528,0.1735996204606528,5.669728885456202,3.663454645135305,3,usv1|usv2|usv3,2.0,22.076383730786915,3.0,1995.6355152658364,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.076383730786915,-3.704259222063917,3,2,22.076383730786915,3,1995.6355152658364,"[[2.32731486 4.741581  ]
 [4.741581   9.67089123]]",-3.704259222063917,-18.897438104186048,"usv1,usv2,usv3",,,,
78.54,0.17321738462203615,0.17321738462203615,5.589897050919555,3.5818120943771192,3,usv1|usv2|usv3,2.0,22.07671001754157,3.0,1995.9851894632957,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.07671001754157,-3.704288736303047,3,2,22.07671001754157,3,1995.9851894632957,"[[2.32750014 4.74172468]
 [4.74172468 9.67070649]]",-3.704288736303047,-18.897816725047065,"usv1,usv2,usv3",,,,
78.55,0.19004041853287598,0.19004041853287598,5.17288953330847,3.4653081293328976,3,usv1|usv2|usv3,2.0,22.076693730939027,3.0,1995.8977697400162,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.076693730939027,-3.7042872743663797,3,2,22.076693730939027,3,1995.8977697400162,"[[2.32720889 4.74149911]
 [4.74149911 9.67099758]]",-3.7042872743663797,-18.89772798683812,"usv1,usv2,usv3",,,,
78.56,0.18977710876678267,0.18977710876678267,5.279804520318974,3.5049181304950663,3,usv1|usv2|usv3,2.0,22.077020149970156,3.0,1995.365760804892,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.077020149970156,-3.704316917954139,3,2,22.077020149970156,3,1995.365760804892,"[[2.32739268 4.7416413 ]
 [4.7416413  9.67081292]]",-3.704316917954139,-18.897226422640728,"usv1,usv2,usv3",,,,
78.57000000000001,0.18948130403652236,0.18948130403652236,5.0656576534262125,3.3594872803114173,3,usv1|usv2|usv3,2.0,22.07734598045086,3.0,1995.2421680914017,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.07734598045086,-3.7043464526140397,3,2,22.07734598045086,3,1995.2421680914017,"[[2.32757661 4.74178374]
 [4.74178374 9.67062879]]",-3.7043464526140397,-18.89713252547599,"usv1,usv2,usv3",,,,
78.58,0.1889004079740549,0.1889004079740549,4.762136215966082,3.0581344089613025,3,usv1|usv2|usv3,2.0,22.07766234980302,3.0,2001.1103342026665,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.07766234980302,-3.7043742611143258,3,2,22.07766234980302,3,2001.1103342026665,"[[2.32776256 4.7419303 ]
 [4.7419303  9.67045305]]",-3.7043742611143258,-18.903012135185403,"usv1,usv2,usv3",,,,
78.59,0.18857917807234614,0.18857917807234614,4.665060601770671,2.9627410238394183,3,usv1|usv2|usv3,2.0,22.07798817840221,3.0,2000.9794315505642,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.07798817840221,-3.704403793718971,3,2,22.07798817840221,3,2000.9794315505642,"[[2.32794649 4.74207272]
 [4.74207272 9.67026893]]",-3.704403793718971,-18.902911316273574,"usv1,usv2,usv3",,,,
78.60000000000001,0.19809139672046722,0.19809139672046722,4.94815647267489,3.2728048475627713,3,usv1|usv2|usv3,2.0,22.078163242209268,3.0,2004.4658797891877,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.078163242209268,-3.704419151822422,3,2,22.078163242209268,3,2004.4658797891877,"[[2.32786253 4.74200924]
 [4.74200924 9.67035889]]",-3.704419151822422,-18.906395436247145,"usv1,usv2,usv3",,,,
78.61,0.19776063240006336,0.19776063240006336,4.688254176617964,3.0805303863275726,3,usv1|usv2|usv3,2.0,22.07848977443183,3.0,2004.4022631046432,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.07848977443183,-3.7044487463209883,3,2,22.07848977443183,3,2004.4022631046432,"[[2.32804582 4.74215117]
 [4.74215117 9.67017542]]",-3.7044487463209883,-18.906361781756907,"usv1,usv2,usv3",,,,
78.62,0.19786937699545878,0.19786937699545878,5.209688474074885,3.6037361228091624,3,usv1|usv2|usv3,2.0,22.078812621060298,3.0,2006.7078385249845,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.078812621060298,-3.7044776680052776,3,2,22.078812621060298,3,2006.7078385249845,"[[2.3282299  4.74229469]
 [4.74229469 9.66999522]]",-3.7044776680052776,-18.908681307436286,"usv1,usv2,usv3",,,,
78.63,0.19753221742125107,0.19753221742125107,4.909280953598223,3.3027735432832004,3,usv1|usv2|usv3,2.0,22.07913915635398,3.0,2006.6440267819387,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.07913915635398,-3.7045072610260714,3,2,22.07913915635398,3,2006.6440267819387,"[[2.3284132  4.74243661]
 [4.74243661 9.66981175]]",-3.7045072610260714,-18.9086475303642,"usv1,usv2,usv3",,,,
78.64,0.1976585381921437,0.1976585381921437,5.647508288807652,3.9743787664665695,3,usv1|usv2|usv3,2.0,22.07946267042525,3.0,2008.440953895879,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.07946267042525,-3.7045363025108458,3,2,22.07946267042525,3,2008.440953895879,"[[2.32859715 4.74257983]
 [4.74257983 9.66963096]]",-3.7045363025108458,-18.91046006100445,"usv1,usv2,usv3",,,,
78.65,0.1838061739949695,0.1838061739949695,5.326510630135287,3.5296037171711476,3,usv1|usv2|usv3,2.0,22.080067797780398,3.0,2008.2803148874816,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.080067797780398,-3.7045911288745117,3,2,22.080067797780398,3,2008.2803148874816,"[[2.32914263 4.74300206]
 [4.74300206 9.66908531]]",-3.7045911288745117,-18.910355519512503,"usv1,usv2,usv3",,,,
78.66,0.18284536762083356,0.18284536762083356,4.911219480788816,3.1161216201269375,3,usv1|usv2|usv3,2.0,22.08039929876066,3.0,2005.7987991292207,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.08039929876066,-3.704621505350036,3,2,22.08039929876066,3,2005.7987991292207,"[[2.32932608 4.74314305]
 [4.74314305 9.66889767]]",-3.704621505350036,-18.907922324450745,"usv1,usv2,usv3",,,,
78.67,0.18248075023953217,0.18248075023953217,4.673676671632256,2.8781337818556323,3,usv1|usv2|usv3,2.0,22.080727163108342,3.0,2005.640155892937,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.080727163108342,-3.704651217199358,3,2,22.080727163108342,3,2005.640155892937,"[[2.32951032 4.74328562]
 [4.74328562 9.66871326]]",-3.704651217199358,-18.90779444160326,"usv1,usv2,usv3",,,,
78.68,0.18166671785569674,0.18166671785569674,4.353679614814077,2.4864421949736943,3,usv1|usv2|usv3,2.0,22.081059416050007,3.0,2002.7037158883368,xy:no_switch,xy,"['usv1', 'usv2', 'usv3']",3,no_switch,2,22.081059416050007,-3.7046817263038214,3,2,22.081059416050007,3,2002.7037158883368,"[[2.32969362 4.74342628]
 [4.74342628 9.66852498]]",-3.7046817263038214,-18.904905538439856,"usv1,usv2,usv3",,,,
